call_id,ticker,call_date,tier,anchor_et,session_rule,source_ref
20160830_GIII,GIII,2016-08-30,edgar_8k,2016-08-30T07:30,before_open,0001571049-16-017877
20160830_HRB,HRB,2016-08-30,edgar_8k,2016-08-30T16:26,after_close,0001574842-16-000047
20160831_CHS,CHS,2016-08-31,assumed_after_hours,,assumed_after_hours,
20160831_FIVE,FIVE,2016-08-31,edgar_8k,2016-08-31T16:12,after_close,0001628280-16-019315
20160831_OLLI,OLLI,2016-08-31,edgar_8k,2016-08-31T16:25,after_close,0001140361-16-078379
20160831_OXM,OXM,2016-08-31,edgar_8k,2016-08-31T16:10,after_close,0001171843-16-012019
20160901_CPB,CPB,2016-09-01,edgar_8k,2016-09-01T07:23,before_open,0000016732-16-000135
20160901_GEF,GEF,2016-09-01,assumed_after_hours,,assumed_after_hours,
20160901_VRA,VRA,2016-09-01,edgar_8k,2016-09-01T08:55,before_open,0001495320-16-000083
20160906_HQY,HQY,2016-09-06,edgar_8k,2016-09-06T16:21,after_close,0001428336-16-000054
20160907_HPE,HPE,2016-09-07,edgar_8k,2016-09-07T17:28,after_close,0001193125-16-703457
20160908_ABM,ABM,2016-09-08,edgar_8k,2016-09-07T17:00,before_open,0001571049-16-018086
20160908_BKS,BKS,2016-09-08,assumed_after_hours,,assumed_after_hours,
20160908_BNED,BNED,2016-09-08,edgar_8k,2016-09-08T08:31,before_open,0001634117-16-000086
20160908_DCI,DCI,2016-09-08,edgar_8k,2016-09-08T09:53,intraday,0000897101-16-002899
20160908_SAIC,SAIC,2016-09-08,edgar_8k,2016-09-08T06:44,before_open,0001564590-16-025017
20160908_TLRD,TLRD,2016-09-08,assumed_after_hours,,assumed_after_hours,
20160909_BRC,BRC,2016-09-09,edgar_8k,2016-09-09T07:21,before_open,0000746598-16-000270
20160909_KR,KR,2016-09-09,edgar_8k,2016-09-09T07:58,before_open,0001104659-16-143830
20160915_ORCL,ORCL,2016-09-15,edgar_8k,2016-09-15T16:06,after_close,0001193125-16-710982
20160920_ADBE,ADBE,2016-09-20,edgar_8k,2016-09-20T16:06,after_close,0000796343-16-000391
20160921_BBBY,BBBY,2016-09-21,assumed_after_hours,,assumed_after_hours,
20160921_CPRT,CPRT,2016-09-21,edgar_8k,2016-09-20T18:10,before_open,0000900075-16-000066
20160921_JBL,JBL,2016-09-21,edgar_8k,2016-09-21T16:11,after_close,0001193125-16-715958
20160921_RHT,RHT,2016-09-21,assumed_after_hours,,assumed_after_hours,
20160922_AIR,AIR,2016-09-22,edgar_8k,2016-09-22T16:08,after_close,0001104659-16-146124
20160922_SCHL,SCHL,2016-09-22,edgar_8k,2016-09-22T07:02,before_open,0001144204-16-124810
20160926_SNX,SNX,2016-09-26,edgar_8k,2016-09-26T16:33,after_close,0001177394-16-000079
20160927_NEOG,NEOG,2016-09-27,assumed_after_hours,,assumed_after_hours,
20160927_NKE,NKE,2016-09-27,edgar_8k,2016-09-27T16:21,after_close,0000320187-16-000372
20160928_WOR,WOR,2016-09-28,edgar_8k,2016-09-28T09:15,before_open,0001102624-16-003414
20160929_ACN,ACN,2016-09-29,edgar_8k,2016-09-29T07:06,before_open,0001467373-16-001021
20160929_CAMP,CAMP,2016-09-29,assumed_after_hours,,assumed_after_hours,
20161004_MU,MU,2016-10-04,edgar_8k,2016-10-04T16:01,after_close,0000723125-16-000225
20161005_MON,MON,2016-10-05,assumed_after_hours,,assumed_after_hours,
20161013_CSX,CSX,2016-10-13,edgar_8k,2016-10-12T16:02,before_open,0000277948-16-000081
20161013_DAL,DAL,2016-10-13,edgar_8k,2016-10-13T07:00,before_open,0001683168-16-000303
20161013_VAC,VAC,2016-10-13,edgar_8k,2016-10-13T08:19,before_open,0001193125-16-737210
20161014_FHN,FHN,2016-10-14,edgar_8k,2016-10-14T06:35,before_open,0000930413-16-008470
20161014_PNC,PNC,2016-10-14,edgar_8k,2016-10-14T06:59,before_open,0001193125-16-738130
20161017_ABCB,ABCB,2016-10-17,edgar_8k,2016-10-17T07:26,before_open,0001144204-16-128256
20161018_BMI,BMI,2016-10-18,edgar_8k,2016-10-17T16:34,before_open,0001157523-16-006883
20161018_GS,GS,2016-10-18,edgar_8k,2016-10-18T07:39,before_open,0001193125-16-740207
20161018_IEX,IEX,2016-10-18,edgar_8k,2016-10-17T20:55,before_open,0000832101-16-000089
20161018_ISRG,ISRG,2016-10-18,edgar_8k,2016-10-18T16:05,after_close,0001035267-16-000237
20161018_JNJ,JNJ,2016-10-18,edgar_8k,2016-10-18T08:16,before_open,0000200406-16-000110
20161018_KSU,KSU,2016-10-18,assumed_after_hours,,assumed_after_hours,
20161018_OMC,OMC,2016-10-18,edgar_8k,2016-10-18T07:31,before_open,0000891092-16-018217
20161018_WTFC,WTFC,2016-10-18,edgar_8k,2016-10-17T17:15,before_open,0001015328-16-000410
20161019_ABT,ABT,2016-10-19,edgar_8k,2016-10-19T07:51,before_open,0001104659-16-150813
20161019_APH,APH,2016-10-19,edgar_8k,2016-10-19T10:58,intraday,0001558370-16-008636
20161019_BBT,BBT,2016-10-19,assumed_after_hours,,assumed_after_hours,
20161019_EBAY,EBAY,2016-10-19,edgar_8k,2016-10-19T16:20,after_close,0001065088-16-000328
20161019_EXPO,EXPO,2016-10-19,edgar_8k,2016-10-19T16:10,after_close,0001171843-16-012522
20161019_FULT,FULT,2016-10-19,edgar_8k,2016-10-18T16:42,before_open,0000700564-16-000089
20161019_HOPE,HOPE,2016-10-19,edgar_8k,2016-10-19T10:09,intraday,0001128361-16-000115
20161019_HWC,HWC,2016-10-19,edgar_8k,2016-10-18T17:01,before_open,0000750577-16-000036
20161019_LRCX,LRCX,2016-10-19,edgar_8k,2016-10-19T16:05,after_close,0000707549-16-000081
20161019_PPBI,PPBI,2016-10-19,assumed_after_hours,,assumed_after_hours,
20161019_STX,STX,2016-10-19,edgar_8k,2016-10-19T08:06,before_open,0001193125-16-741277
20161019_TSCO,TSCO,2016-10-19,edgar_8k,2016-10-19T16:59,after_close,0000916365-16-000200
20161019_UFPI,UFPI,2016-10-19,edgar_8k,2016-10-18T17:33,before_open,0000912767-16-000065
20161020_AMD,AMD,2016-10-20,edgar_8k,2016-10-20T16:16,after_close,0000002488-16-000258
20161020_ASB,ASB,2016-10-20,edgar_8k,2016-10-20T16:20,after_close,0000007789-16-000077
20161020_CLB,CLB,2016-10-20,assumed_after_hours,,assumed_after_hours,
20161020_DGX,DGX,2016-10-20,edgar_8k,2016-10-20T06:49,before_open,0001022079-16-000329
20161020_FAF,FAF,2016-10-20,edgar_8k,2016-10-20T06:45,before_open,0001193125-16-742201
20161020_GNTX,GNTX,2016-10-20,edgar_8k,2016-10-20T07:59,before_open,0000355811-16-000085
20161020_GPI,GPI,2016-10-20,edgar_8k,2016-10-20T07:01,before_open,0001031203-16-000065
20161020_HLX,HLX,2016-10-20,edgar_8k,2016-10-19T19:16,before_open,0000866829-16-000087
20161020_IIIN,IIIN,2016-10-20,edgar_8k,2016-10-20T06:30,before_open,0001437749-16-039971
20161020_ITW,ITW,2016-10-20,edgar_8k,2016-10-20T09:18,before_open,0000049826-16-000257
20161020_KLAC,KLAC,2016-10-20,edgar_8k,2016-10-20T16:22,after_close,0000319201-16-000102
20161020_LSTR,LSTR,2016-10-20,edgar_8k,2016-10-19T16:25,before_open,0001193125-16-741783
20161020_MSFT,MSFT,2016-10-20,edgar_8k,2016-10-20T16:06,after_close,0001193125-16-742793
20161020_NWE,NWE,2016-10-20,assumed_after_hours,,assumed_after_hours,
20161020_PBCT,PBCT,2016-10-20,assumed_after_hours,,assumed_after_hours,
20161020_PHM,PHM,2016-10-20,edgar_8k,2016-10-20T06:55,before_open,0000822416-16-000094
20161020_POOL,POOL,2016-10-20,edgar_8k,2016-10-20T10:04,intraday,0000945841-16-000281
20161020_PPG,PPG,2016-10-20,edgar_8k,2016-10-20T13:58,intraday,0000079879-16-000114
20161020_SAM,SAM,2016-10-20,edgar_8k,2016-10-20T16:21,after_close,0001193125-16-742809
20161020_SEIC,SEIC,2016-10-20,assumed_after_hours,,assumed_after_hours,
20161020_SFNC,SFNC,2016-10-20,edgar_8k,2016-10-20T12:06,intraday,0001171843-16-012547
20161020_SIVB,SIVB,2016-10-20,assumed_after_hours,,assumed_after_hours,
20161020_SKX,SKX,2016-10-20,assumed_after_hours,,assumed_after_hours,
20161020_SLM,SLM,2016-10-20,edgar_8k,2016-10-19T16:30,before_open,0001628280-16-020137
20161020_STC,STC,2016-10-20,edgar_8k,2016-10-20T07:00,before_open,0001144204-16-128672
20161020_STLD,STLD,2016-10-20,assumed_after_hours,,assumed_after_hours,
20161020_SXC,SXC,2016-10-20,edgar_8k,2016-10-20T09:16,before_open,0001193125-16-742335
20161020_VMI,VMI,2016-10-20,edgar_8k,2016-10-19T18:15,before_open,0000900440-16-000223
20161020_VZ,VZ,2016-10-20,edgar_8k,2016-10-20T07:37,before_open,0001193125-16-742264
20161020_WBA,WBA,2016-10-20,assumed_after_hours,,assumed_after_hours,
20161021_BPFH,BPFH,2016-10-21,assumed_after_hours,,assumed_after_hours,
20161021_FFBC,FFBC,2016-10-21,edgar_8k,2016-10-20T16:20,before_open,0000708955-16-000147
20161021_FWRD,FWRD,2016-10-21,edgar_8k,2016-10-20T16:11,before_open,0000912728-16-000317
20161021_GBCI,GBCI,2016-10-21,edgar_8k,2016-10-20T16:37,before_open,0000868671-16-000161
20161021_GE,GE,2016-10-21,edgar_8k,2016-10-21T07:37,before_open,0000040545-16-000188
20161021_HON,HON,2016-10-21,edgar_8k,2016-10-21T06:36,before_open,0000930413-16-008528
20161021_INDB,INDB,2016-10-21,edgar_8k,2016-10-20T16:18,before_open,0000776901-16-000515
20161021_IPG,IPG,2016-10-21,assumed_after_hours,,assumed_after_hours,
20161021_MAN,MAN,2016-10-21,edgar_8k,2016-10-21T07:46,before_open,0000871763-16-000191
20161021_NBHC,NBHC,2016-10-21,edgar_8k,2016-10-20T16:30,before_open,0001475841-16-000113
20161021_SLB,SLB,2016-10-21,edgar_8k,2016-10-20T16:21,before_open,0001193125-16-742810
20161021_STI,STI,2016-10-21,assumed_after_hours,,assumed_after_hours,
20161021_SXT,SXT,2016-10-21,edgar_8k,2016-10-20T18:13,before_open,0001140361-16-083204
20161021_SYF,SYF,2016-10-21,edgar_8k,2016-10-21T06:30,before_open,0001601712-16-000173
20161021_WBS,WBS,2016-10-21,edgar_8k,2016-10-21T07:54,before_open,0000801337-16-000237
20161024_CDNS,CDNS,2016-10-24,edgar_8k,2016-10-24T16:32,after_close,0000813672-16-000055
20161024_EXP,EXP,2016-10-24,edgar_8k,2016-10-24T06:45,before_open,0001193125-16-744426
20161024_GHL,GHL,2016-10-24,assumed_after_hours,,assumed_after_hours,
20161024_HSII,HSII,2016-10-24,assumed_after_hours,,assumed_after_hours,
20161024_KMB,KMB,2016-10-24,edgar_8k,2016-10-24T08:57,before_open,0000055785-16-000193
20161024_RMBS,RMBS,2016-10-24,edgar_8k,2016-10-24T16:40,after_close,0000917273-16-000043
20161024_SONC,SONC,2016-10-24,assumed_after_hours,,assumed_after_hours,
20161024_TRST,TRST,2016-10-24,edgar_8k,2016-10-21T16:00,before_open,0001140361-16-083271
20161024_VFC,VFC,2016-10-24,edgar_8k,2016-10-24T06:55,before_open,0001157523-16-006947
20161025_AAPL,AAPL,2016-10-25,edgar_8k,2016-10-25T16:32,after_close,0001628280-16-020258
20161025_ABG,ABG,2016-10-25,edgar_8k,2016-10-25T06:28,before_open,0001144980-16-000227
20161025_ACC,ACC,2016-10-25,assumed_after_hours,,assumed_after_hours,
20161025_ATI,ATI,2016-10-25,edgar_8k,2016-10-25T07:27,before_open,0001157523-16-006974
20161025_AXE,AXE,2016-10-25,assumed_after_hours,,assumed_after_hours,
20161025_BAX,BAX,2016-10-25,edgar_8k,2016-10-25T07:11,before_open,0001193125-16-745714
20161025_CSL,CSL,2016-10-25,edgar_8k,2016-10-25T15:45,intraday,0001558370-16-008700
20161025_CVLT,CVLT,2016-10-25,edgar_8k,2016-10-25T07:42,before_open,0001169561-16-000051
20161025_DFS,DFS,2016-10-25,assumed_after_hours,,assumed_after_hours,
20161025_EAT,EAT,2016-10-25,edgar_8k,2016-10-25T07:33,before_open,0000703351-16-000101
20161025_FELE,FELE,2016-10-25,edgar_8k,2016-10-25T08:00,before_open,0000038725-16-000429
20161025_HMST,HMST,2016-10-25,assumed_after_hours,,assumed_after_hours,
20161025_HUBB,HUBB,2016-10-25,edgar_8k,2016-10-25T08:23,before_open,0001628280-16-020237
20161025_IIVI,IIVI,2016-10-25,assumed_after_hours,,assumed_after_hours,
20161025_JBLU,JBLU,2016-10-25,edgar_8k,2016-10-25T07:35,before_open,0001158463-16-000159
20161025_KEY,KEY,2016-10-25,assumed_after_hours,,assumed_after_hours,
20161025_MDR,MDR,2016-10-25,assumed_after_hours,,assumed_after_hours,
20161025_MINI,MINI,2016-10-25,assumed_after_hours,,assumed_after_hours,
20161025_MRCY,MRCY,2016-10-25,edgar_8k,2016-10-25T16:03,after_close,0001049521-16-000102
20161025_NCI,NCI,2016-10-25,assumed_after_hours,,assumed_after_hours,
20161025_PCAR,PCAR,2016-10-25,edgar_8k,2016-10-25T08:21,before_open,0001193125-16-745844
20161025_PII,PII,2016-10-25,edgar_8k,2016-10-25T06:00,before_open,0001157523-16-006971
20161025_R,R,2016-10-25,edgar_8k,2016-10-25T10:48,intraday,0000085961-16-000151
20161025_RMD,RMD,2016-10-25,edgar_8k,2016-10-25T16:05,after_close,0001193125-16-746541
20161025_SHW,SHW,2016-10-25,edgar_8k,2016-10-25T07:29,before_open,0001193125-16-745734
20161025_SPN,SPN,2016-10-25,assumed_after_hours,,assumed_after_hours,
20161025_TSS,TSS,2016-10-25,assumed_after_hours,,assumed_after_hours,
20161025_UTX,UTX,2016-10-25,assumed_after_hours,,assumed_after_hours,
20161025_VICR,VICR,2016-10-25,edgar_8k,2016-10-25T16:17,after_close,0001102624-16-003517
20161025_VLO,VLO,2016-10-25,edgar_8k,2016-10-25T08:58,before_open,0001035002-16-000115
20161025_WAB,WAB,2016-10-25,edgar_8k,2016-10-25T08:10,before_open,0001193125-16-745825
20161025_WAT,WAT,2016-10-25,edgar_8k,2016-10-25T07:00,before_open,0001193125-16-745707
20161025_WDR,WDR,2016-10-25,assumed_after_hours,,assumed_after_hours,
20161025_WNC,WNC,2016-10-25,edgar_8k,2016-10-24T16:51,before_open,0001144204-16-129203
20161025_WSO,WSO,2016-10-25,edgar_8k,2016-10-25T07:30,before_open,0001193125-16-745736
20161026_AGCO,AGCO,2016-10-26,edgar_8k,2016-10-26T08:39,before_open,0000880266-16-000070
20161026_AKR,AKR,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_AOS,AOS,2016-10-26,edgar_8k,2016-10-26T07:01,before_open,0001193125-16-747224
20161026_ARRS,ARRS,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_AVY,AVY,2016-10-26,edgar_8k,2016-10-26T06:46,before_open,0001104659-16-152064
20161026_BCO,BCO,2016-10-26,edgar_8k,2016-10-26T07:03,before_open,0000078890-16-000106
20161026_BXP,BXP,2016-10-26,edgar_8k,2016-10-25T20:10,before_open,0001193125-16-746932
20161026_CAKE,CAKE,2016-10-26,edgar_8k,2016-10-26T16:21,after_close,0001104659-16-152181
20161026_CB,CB,2016-10-26,edgar_8k,2016-10-25T16:31,before_open,0001193125-16-746635
20161026_CINF,CINF,2016-10-26,edgar_8k,2016-10-25T16:06,before_open,0000020286-16-000099
20161026_CLI,CLI,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_CMCSA,CMCSA,2016-10-26,edgar_8k,2016-10-26T07:05,before_open,0001104659-16-152070
20161026_CUBI,CUBI,2016-10-26,edgar_8k,2016-10-26T16:15,after_close,0000950159-16-000770
20161026_ECHO,ECHO,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_EQR,EQR,2016-10-26,edgar_8k,2016-10-25T16:25,before_open,0000906107-16-000047
20161026_FCF,FCF,2016-10-26,edgar_8k,2016-10-26T09:00,before_open,0000712537-16-000093
20161026_FSP,FSP,2016-10-26,edgar_8k,2016-10-25T16:25,before_open,0001558370-16-008709
20161026_GRMN,GRMN,2016-10-26,edgar_8k,2016-10-26T09:52,intraday,0001615774-16-007758
20161026_HIW,HIW,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_HLT,HLT,2016-10-26,edgar_8k,2016-10-26T06:24,before_open,0001585689-16-000219
20161026_HT,HT,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_HUBG,HUBG,2016-10-26,edgar_8k,2016-10-26T16:03,after_close,0001564590-16-026204
20161026_IR,IR,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_IRBT,IRBT,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_KO,KO,2016-10-26,edgar_8k,2016-10-26T07:24,before_open,0000021344-16-000072
20161026_LUV,LUV,2016-10-26,edgar_8k,2016-10-26T10:13,intraday,0000092380-16-000268
20161026_MDCO,MDCO,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_MMSI,MMSI,2016-10-26,edgar_8k,2016-10-26T16:46,after_close,0000856982-16-000115
20161026_NBR,NBR,2016-10-26,edgar_8k,2016-10-25T20:34,before_open,0001104659-16-152007
20161026_NOC,NOC,2016-10-26,edgar_8k,2016-10-26T06:31,before_open,0001133421-16-000108
20161026_NTRI,NTRI,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_POL,POL,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_PSB,PSB,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_PTC,PTC,2016-10-26,edgar_8k,2016-10-26T16:03,after_close,0001654954-16-003101
20161026_RHI,RHI,2016-10-26,edgar_8k,2016-10-26T16:23,after_close,0001628280-16-020306
20161026_RRC,RRC,2016-10-26,edgar_8k,2016-10-25T19:26,before_open,0001564590-16-026131
20161026_SFLY,SFLY,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_SLGN,SLGN,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_STRA,STRA,2016-10-26,edgar_8k,2016-10-26T02:30,before_open,0001157523-16-006998
20161026_UCBI,UCBI,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_UDR,UDR,2016-10-26,edgar_8k,2016-10-25T16:18,before_open,0000074208-16-000209
20161026_VAR,VAR,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_VG,VG,2016-10-26,assumed_after_hours,,assumed_after_hours,
20161026_WDC,WDC,2016-10-26,edgar_8k,2016-10-26T16:28,after_close,0001193125-16-747970
20161026_WEC,WEC,2016-10-26,edgar_8k,2016-10-26T07:31,before_open,0000107815-16-000449
20161026_WM,WM,2016-10-26,edgar_8k,2016-10-26T07:36,before_open,0001193125-16-747271
20161027_AHL,AHL,2016-10-27,assumed_after_hours,,assumed_after_hours,
20161027_ALLE,ALLE,2016-10-27,edgar_8k,2016-10-27T06:21,before_open,0001579241-16-000085
20161027_AMT,AMT,2016-10-27,edgar_8k,2016-10-27T07:04,before_open,0001053507-16-000054
20161027_ANIK,ANIK,2016-10-27,edgar_8k,2016-10-26T16:05,before_open,0001157523-16-007028
20161027_APD,APD,2016-10-27,edgar_8k,2016-10-27T08:23,before_open,0001193125-16-748785
20161027_BANR,BANR,2016-10-27,edgar_8k,2016-10-26T17:28,before_open,0000939057-16-001053
20161027_CACI,CACI,2016-10-27,edgar_8k,2016-10-26T16:31,before_open,0001157523-16-007036
20161027_CCMP,CCMP,2016-10-27,assumed_after_hours,,assumed_after_hours,
20161027_CME,CME,2016-10-27,edgar_8k,2016-10-27T07:15,before_open,0001156375-16-000247
20161027_CMS,CMS,2016-10-27,edgar_8k,2016-10-27T07:41,before_open,0001104659-16-152371
20161027_ESV,ESV,2016-10-27,assumed_after_hours,,assumed_after_hours,
20161027_FCN,FCN,2016-10-27,edgar_8k,2016-10-28T17:01,after_call_date,0001193125-16-751781
20161027_GOV,GOV,2016-10-27,assumed_after_hours,,assumed_after_hours,
20161027_GTY,GTY,2016-10-27,edgar_8k,2016-10-26T16:01,before_open,0001193125-16-747906
20161027_IART,IART,2016-10-27,edgar_8k,2016-10-27T16:07,after_close,0000917520-16-000098
20161027_KRA,KRA,2016-10-27,assumed_after_hours,,assumed_after_hours,
20161027_KWR,KWR,2016-10-27,edgar_8k,2016-10-26T16:45,before_open,0001144204-16-129635
20161027_LANC,LANC,2016-10-27,assumed_after_hours,,assumed_after_hours,
20161027_NEM,NEM,2016-10-27,edgar_8k,2016-10-26T16:30,before_open,0001157523-16-007034
20161027_NTCT,NTCT,2016-10-27,edgar_8k,2016-10-27T07:30,before_open,0001157523-16-007058
20161027_PJC,PJC,2016-10-27,assumed_after_hours,,assumed_after_hours,
20161027_QEP,QEP,2016-10-27,assumed_after_hours,,assumed_after_hours,
20161027_QSII,QSII,2016-10-27,assumed_after_hours,,assumed_after_hours,
20161027_RCII,RCII,2016-10-27,assumed_after_hours,,assumed_after_hours,
20161027_RGS,RGS,2016-10-27,edgar_8k,2016-10-27T06:09,before_open,0000716643-16-000122
20161027_SYK,SYK,2016-10-27,edgar_8k,2016-10-27T16:05,after_close,0000310764-16-000453
20161027_TDC,TDC,2016-10-27,edgar_8k,2016-10-27T08:35,before_open,0000816761-16-000084
20161027_TER,TER,2016-10-27,edgar_8k,2016-10-27T06:09,before_open,0001193125-16-748606
20161027_TMO,TMO,2016-10-27,edgar_8k,2016-10-27T07:31,before_open,0000097745-16-000070
20161027_TRN,TRN,2016-10-27,edgar_8k,2016-10-27T13:57,intraday,0000099780-16-000282
20161027_UFI,UFI,2016-10-27,edgar_8k,2016-10-27T07:00,before_open,0001564590-16-026292
20161027_UNM,UNM,2016-10-27,edgar_8k,2016-10-26T16:33,before_open,0000005513-16-000063
20161027_VRSN,VRSN,2016-10-27,edgar_8k,2016-10-27T16:10,after_close,0001014473-16-000116
20161027_WEX,WEX,2016-10-27,edgar_8k,2016-10-27T06:50,before_open,0001157523-16-007055
20161027_WWE,WWE,2016-10-27,assumed_after_hours,,assumed_after_hours,
20161027_XEL,XEL,2016-10-27,edgar_8k,2016-10-26T17:42,before_open,0000072903-16-000168
20161103_CF,CF,2016-11-03,edgar_8k,2016-11-02T17:23,before_open,0001324404-16-000038
20161103_GEO,GEO,2016-11-03,assumed_after_hours,,assumed_after_hours,
20161103_HR,HR,2016-11-03,assumed_after_hours,,assumed_after_hours,
20161103_LAMR,LAMR,2016-11-03,edgar_8k,2016-11-03T06:21,before_open,0001193125-16-757931
20161103_MS,MS,2016-11-03,assumed_after_hours,,assumed_after_hours,
20161103_OGE,OGE,2016-11-03,edgar_8k,2016-11-03T08:23,before_open,0001021635-16-000266
20161103_THS,THS,2016-11-03,assumed_after_hours,,assumed_after_hours,
20161111_CHCT,CHCT,2016-11-11,edgar_8k,2016-11-10T17:19,before_open,0001631569-16-000069
20161114_AAP,AAP,2016-11-14,edgar_8k,2016-11-14T16:45,after_close,0001158449-16-000510
20161114_TDG,TDG,2016-11-14,edgar_8k,2016-11-14T07:22,before_open,0001260221-16-000099
20161114_WWD,WWD,2016-11-14,edgar_8k,2016-11-14T16:05,after_close,0001171843-16-013218
20161115_A,A,2016-11-15,edgar_8k,2016-11-15T16:08,after_close,0001090872-16-000080
20161115_KLIC,KLIC,2016-11-15,edgar_8k,2016-11-15T07:20,before_open,0000056978-16-000236
20161115_SBH,SBH,2016-11-15,edgar_8k,2016-11-15T06:30,before_open,0001104659-16-157109
20170117_CMA,CMA,2017-01-17,assumed_after_hours,,assumed_after_hours,
20170118_C,C,2017-01-18,edgar_8k,2017-01-18T09:16,before_open,0001104659-17-002691
20170119_SWKS,SWKS,2017-01-19,edgar_8k,2017-01-19T16:18,after_close,0000004127-17-000003
20170120_STI,STI,2017-01-20,assumed_after_hours,,assumed_after_hours,
20170123_RMD,RMD,2017-01-23,edgar_8k,2017-01-23T16:05,after_close,0001193125-17-015307
20170124_DHI,DHI,2017-01-24,edgar_8k,2017-01-24T12:37,intraday,0000882184-17-000007
20170124_FITB,FITB,2017-01-24,edgar_8k,2017-01-24T06:58,before_open,0001193125-17-015821
20170124_GLW,GLW,2017-01-24,edgar_8k,2017-01-24T07:12,before_open,0000024741-17-000006
20170124_LMT,LMT,2017-01-24,edgar_8k,2017-01-24T07:30,before_open,0001144204-17-003517
20170124_STX,STX,2017-01-24,edgar_8k,2017-01-24T16:08,after_close,0001193125-17-016690
20170124_VZ,VZ,2017-01-24,edgar_8k,2017-01-24T07:07,before_open,0001193125-17-015837
20170124_WRK,WRK,2017-01-24,assumed_after_hours,,assumed_after_hours,
20170125_GWW,GWW,2017-01-25,edgar_8k,2017-01-25T08:07,before_open,0000277135-17-000002
20170125_HES,HES,2017-01-25,assumed_after_hours,,assumed_after_hours,
20170125_LRCX,LRCX,2017-01-25,edgar_8k,2017-01-25T16:04,after_close,0000707549-17-000007
20170125_VAR,VAR,2017-01-25,assumed_after_hours,,assumed_after_hours,
20170126_ADS,ADS,2017-01-26,assumed_after_hours,,assumed_after_hours,
20170127_BEN,BEN,2017-01-27,edgar_8k,2017-01-27T08:31,before_open,0000038777-17-000009
20170127_GD,GD,2017-01-27,edgar_8k,2017-01-27T08:35,before_open,0000040533-17-000002
20170131_ABC,ABC,2017-01-31,assumed_after_hours,,assumed_after_hours,
20170131_AET,AET,2017-01-31,assumed_after_hours,,assumed_after_hours,
20170131_ALGN,ALGN,2017-01-31,edgar_8k,2017-01-31T16:00,after_close,0001102624-17-000054
20170131_ILMN,ILMN,2017-01-31,edgar_8k,2017-01-31T16:30,after_close,0001110803-17-000008
20170131_LLY,LLY,2017-01-31,edgar_8k,2017-01-31T08:54,before_open,0000059478-17-000023
20170131_TPR,TPR,2017-01-31,edgar_8k,2017-01-31T06:45,before_open,0001157523-17-000234
20170131_VLO,VLO,2017-01-31,edgar_8k,2017-01-31T08:39,before_open,0001035002-17-000004
20170201_ADP,ADP,2017-02-01,edgar_8k,2017-02-01T07:00,before_open,0001171843-17-000602
20170201_ANTM,ANTM,2017-02-01,assumed_after_hours,,assumed_after_hours,
20170201_AVY,AVY,2017-02-01,edgar_8k,2017-02-01T06:45,before_open,0001104659-17-005614
20170201_IR,IR,2017-02-01,assumed_after_hours,,assumed_after_hours,
20170201_JCI,JCI,2017-02-01,edgar_8k,2017-02-01T07:09,before_open,0000833444-17-000003
20170201_TSCO,TSCO,2017-02-01,edgar_8k,2017-02-01T16:17,after_close,0000916365-17-000003
20170202_AFG,AFG,2017-02-02,edgar_8k,2017-02-02T14:50,intraday,0001193125-17-028911
20170202_CBT,CBT,2017-02-02,edgar_8k,2017-02-01T17:06,before_open,0001157523-17-000290
20170202_CI,CI,2017-02-02,assumed_after_hours,,assumed_after_hours,
20170202_CMG,CMG,2017-02-02,edgar_8k,2017-02-02T16:08,after_close,0001058090-17-000007
20170202_CY,CY,2017-02-02,assumed_after_hours,,assumed_after_hours,
20170202_ELY,ELY,2017-02-02,assumed_after_hours,,assumed_after_hours,
20170202_EQT,EQT,2017-02-02,edgar_8k,2017-02-02T06:35,before_open,0001157523-17-000301
20170202_GPI,GPI,2017-02-02,edgar_8k,2017-02-02T08:48,before_open,0001031203-17-000003
20170202_LNC,LNC,2017-02-02,edgar_8k,2017-02-01T16:33,before_open,0000059558-17-000007
20170202_MAA,MAA,2017-02-02,edgar_8k,2017-02-01T16:45,before_open,0000912595-17-000003
20170202_MINI,MINI,2017-02-02,assumed_after_hours,,assumed_after_hours,
20170202_PH,PH,2017-02-02,edgar_8k,2017-02-02T09:28,before_open,0000076334-17-000008
20170202_RGLD,RGLD,2017-02-02,edgar_8k,2017-02-02T11:41,intraday,0001144204-17-005538
