call_id,ticker,call_date,tier,anchor_et,session_rule,source_ref
1985829,NCLH,2020-05-13,edgar_8k,2020-05-14T08:45,after_call_date,0001171843-20-003707
1986747,AMAT,2020-05-15,edgar_8k,2020-05-14T16:12,before_open,0000006951-20-000020
1987602,VFC,2020-05-15,edgar_8k,2020-05-15T06:55,before_open,0001157523-20-000753
1990093,M,2020-07-01,edgar_8k,2020-07-01T07:04,before_open,0000794367-20-000084
1991552,WMT,2020-05-19,edgar_8k,2020-05-19T06:58,before_open,0000104169-20-000016
1993128,MCK,2020-05-20,edgar_8k,2020-05-20T07:04,before_open,0000927653-20-000028
1993348,RCL,2020-05-20,edgar_8k,2020-05-20T08:29,before_open,0000884887-20-000017
1993973,TTWO,2020-05-20,edgar_8k,2020-05-20T16:19,after_close,0001104659-20-064269
1995197,A,2020-05-20,edgar_8k,2020-05-21T16:06,after_call_date,0001090872-20-000008
1995214,PANW,2020-05-21,edgar_8k,2020-05-21T16:24,after_close,0001327567-20-000015
1995236,HPE,2020-05-21,edgar_8k,2020-05-21T16:14,after_close,0001645590-20-000019
1995762,DE,2020-05-21,edgar_8k,2020-05-22T06:08,after_call_date,0001558370-20-006900
1999755,KEYS,2020-05-25,edgar_8k,2020-05-26T16:06,after_call_date,0001601046-20-000031
2001028,HPQ,2020-05-27,edgar_8k,2020-05-27T16:07,after_close,0000047217-20-000012
2001066,ADSK,2020-05-27,edgar_8k,2020-05-27T16:01,after_close,0000769397-20-000019
2002384,DXC,2020-05-28,edgar_8k,2020-05-28T16:32,after_close,0001688568-20-000029
2002421,CRM,2020-05-28,edgar_8k,2020-05-28T16:13,after_close,0001108524-20-000026
2006097,CPB,2020-09-21,assumed_after_hours,,assumed_after_hours,
2007526,CIEN,2020-05-02,assumed_after_hours,,assumed_after_hours,
2007564,SJM,2020-06-04,edgar_8k,2020-06-04T07:42,before_open,0000091419-20-000045
2021462,JBL,2020-06-19,edgar_8k,2020-06-19T08:06,before_open,0001193125-20-173257
2025093,KBH,2020-06-24,edgar_8k,2020-06-24T16:26,after_close,0000795266-20-000064
2025737,DRI,2020-06-25,edgar_8k,2020-06-25T07:14,before_open,0000940944-20-000040
2028851,MU,2020-06-29,edgar_8k,2020-06-29T16:02,after_close,0000723125-20-000063
2029339,GIS,2019-07-09,assumed_after_hours,,assumed_after_hours,
2029448,CAG,2020-06-30,edgar_8k,2020-06-30T07:30,before_open,0001193125-20-183317
2030414,STZ,2020-07-10,assumed_after_hours,,assumed_after_hours,
2032187,D,2020-07-31,edgar_8k,2020-07-31T08:42,before_open,0001564590-20-035021
2032913,PAYX,2020-07-07,edgar_8k,2020-07-07T10:02,intraday,0000723531-20-000045
2034429,WBA,2020-07-09,assumed_after_hours,,assumed_after_hours,
2036725,JPM,2020-07-14,edgar_8k,2020-07-14T06:45,before_open,0000019617-20-000362
2036784,FAST,2020-07-14,edgar_8k,2020-07-14T08:27,before_open,0000815556-20-000051
2036829,C,2020-07-14,edgar_8k,2020-07-14T09:37,intraday,0001104659-20-083277
2037712,MRNA,2020-08-05,edgar_8k,2020-08-05T07:22,before_open,0001193125-20-209861
2037751,USB,2020-07-15,edgar_8k,2020-07-15T06:51,before_open,0001193125-20-192926
2037788,GS,2020-07-15,edgar_8k,2020-07-15T07:33,before_open,0001193125-20-192968
2037794,PNC,2020-07-15,edgar_8k,2020-07-15T07:05,before_open,0000713676-20-000096
2038172,AA,2020-07-15,edgar_8k,2020-07-15T16:50,after_close,0001157523-20-000978
2038694,JNJ,2020-07-15,edgar_8k,2020-07-16T07:31,after_call_date,0000200406-20-000047
2038698,TFC,2020-07-16,edgar_8k,2020-07-16T06:02,before_open,0000092230-20-000076
2038783,ABT,2020-07-15,edgar_8k,2020-07-16T07:41,after_call_date,0001104659-20-083929
2039099,JBHT,2020-07-16,edgar_8k,2020-07-17T15:31,after_call_date,0001437749-20-015340
2039529,PPG,2020-07-16,edgar_8k,2020-07-16T16:38,after_close,0000079879-20-000039
2039642,FHN,2020-07-17,edgar_8k,2020-07-17T06:30,before_open,0001171843-20-005014
2040523,CVX,2020-07-31,edgar_8k,2020-07-31T08:37,before_open,0000093410-20-000036
2041506,CMA,2020-07-20,assumed_after_hours,,assumed_after_hours,
2041602,KO,2020-07-20,edgar_8k,2020-07-21T06:59,after_call_date,0000021344-20-000037
2041656,PM,2020-07-21,edgar_8k,2020-07-21T09:02,before_open,0001413329-20-000049
2041668,STLD,2020-07-21,edgar_8k,2020-07-22T12:40,after_call_date,0001104659-20-085531
2041788,LMT,2020-07-21,edgar_8k,2020-07-21T07:41,before_open,0000936468-20-000113
2041832,PCAR,2020-07-21,edgar_8k,2020-07-21T08:05,before_open,0001564590-20-032841
2042151,COF,2020-07-21,edgar_8k,2020-07-21T16:05,after_close,0000927628-20-000231
2042639,NDAQ,2020-07-22,edgar_8k,2020-07-22T07:25,before_open,0001193125-20-196795
2042651,BIIB,2020-07-22,edgar_8k,2020-07-22T07:13,before_open,0000875045-20-000018
2042679,TER,2020-07-22,edgar_8k,2020-07-22T06:08,before_open,0001193125-20-196743
2042680,TMO,2020-07-22,edgar_8k,2020-07-22T06:14,before_open,0000097745-20-000035
2042687,MA,2020-07-30,edgar_8k,2020-07-30T08:01,before_open,0001141391-20-000163
2042703,KEY,2020-07-22,edgar_8k,2020-07-22T06:55,before_open,0000091576-20-000041
2042721,IQV,2020-07-22,edgar_8k,2020-07-22T07:05,before_open,0001157523-20-001010
2042728,DOV,2020-07-22,edgar_8k,2020-07-22T06:34,before_open,0000029905-20-000034
2042741,EG,2020-08-11,assumed_after_hours,,assumed_after_hours,
2042780,MKTX,2020-07-22,edgar_8k,2020-07-22T06:33,before_open,0001193125-20-196767
2042820,NTRS,2020-07-22,edgar_8k,2020-07-22T08:01,before_open,0000073124-20-000205
2043239,ALGN,2020-07-22,edgar_8k,2020-07-22T16:00,after_close,0001171843-20-005100
2043252,CSX,2020-07-22,edgar_8k,2020-07-22T16:01,after_close,0000277948-20-000030
2043282,MSFT,2020-07-23,edgar_8k,2020-07-22T16:03,before_open,0001193125-20-197109
2043283,TSLA,2020-07-22,edgar_8k,2020-07-22T16:54,after_close,0001564590-20-033069
2043890,DFS,2020-07-22,assumed_after_hours,,assumed_after_hours,
2043932,DOW,2020-07-23,edgar_8k,2020-07-23T07:12,before_open,0001751788-20-000021
2043944,WHR,2020-07-23,edgar_8k,2020-07-22T16:07,before_open,0000106640-20-000145
2043946,DHR,2020-07-23,edgar_8k,2020-07-23T06:24,before_open,0000313616-20-000123
2043957,EQT,2020-07-27,edgar_8k,2020-07-27T06:30,before_open,0000033213-20-000021
2043990,PHM,2020-07-23,edgar_8k,2020-07-23T07:48,before_open,0000822416-20-000030
2044027,WST,2020-07-23,edgar_8k,2020-07-23T08:25,before_open,0000105770-20-000041
2044052,HBAN,2020-07-23,edgar_8k,2020-07-23T07:35,before_open,0000049196-20-000041
2044071,UNP,2020-07-23,edgar_8k,2020-07-23T08:05,before_open,0000100885-20-000219
2044084,BX,2020-07-23,edgar_8k,2020-07-23T06:55,before_open,0001193125-20-197440
2044108,EFX,2020-07-22,edgar_8k,2020-07-22T17:01,after_close,0000033185-20-000038
2044121,FITB,2020-07-23,edgar_8k,2020-07-23T06:29,before_open,0000035527-20-000066
2044240,KMB,2020-07-23,edgar_8k,2020-07-23T08:29,before_open,0000055785-20-000052
2044356,GWW,2020-07-23,edgar_8k,2020-07-23T08:12,before_open,0000277135-20-000019
2044463,FCX,2020-07-23,edgar_8k,2020-07-23T07:56,before_open,0000831259-20-000030
2044825,VRSN,2020-07-23,edgar_8k,2020-07-23T16:09,after_close,0001014473-20-000028
2044948,MAT,2020-07-23,edgar_8k,2020-07-23T16:07,after_close,0001628280-20-010580
2045596,VZ,2020-07-24,edgar_8k,2020-07-24T07:44,before_open,0000732712-20-000048
2045626,HON,2020-07-23,edgar_8k,2020-07-24T06:36,after_call_date,0000773840-20-000037
2045766,IEX,2020-07-24,edgar_8k,2020-07-24T09:25,before_open,0000832101-20-000024
2046683,HAS,2020-07-24,assumed_after_hours,,assumed_after_hours,
2046895,AVY,2020-07-27,edgar_8k,2020-07-27T06:45,before_open,0001104659-20-086616
2047588,XRX,2020-07-27,edgar_8k,2020-07-28T06:45,after_call_date,0001770450-20-000027
2047631,BRO,2020-07-27,edgar_8k,2020-07-27T17:02,after_close,0001564590-20-033610
2047646,RTX,2020-07-28,edgar_8k,2020-07-28T06:58,before_open,0000101829-20-000051
2047659,ZBRA,2020-07-28,edgar_8k,2020-07-28T07:26,before_open,0000877212-20-000144
2047671,DHI,2020-07-27,edgar_8k,2020-07-28T12:07,after_call_date,0000882184-20-000108
2047680,WAB,2020-07-28,edgar_8k,2020-07-28T07:02,before_open,0001193125-20-200408
2047719,GLW,2020-07-28,edgar_8k,2020-07-28T07:32,before_open,0000024741-20-000050
2047723,OMC,2020-07-28,edgar_8k,2020-07-28T07:25,before_open,0000891092-20-008855
2047729,LH,2020-07-28,edgar_8k,2020-07-28T06:56,before_open,0000920148-20-000036
2047733,HOG,2020-07-28,edgar_8k,2020-07-28T06:50,before_open,0000793952-20-000089
2047737,MMM,2020-07-28,edgar_8k,2020-07-28T07:09,before_open,0001104659-20-087014
2047744,IVZ,2020-07-28,edgar_8k,2020-07-28T07:59,before_open,0000914208-20-000372
2047750,MO,2020-07-28,edgar_8k,2020-07-28T07:04,before_open,0000764180-20-000070
2047752,SPGI,2020-07-28,edgar_8k,2020-07-28T07:14,before_open,0000064040-20-000140
2047783,ROK,2020-07-28,edgar_8k,2020-07-28T07:14,before_open,0001024478-20-000023
2047852,CMI,2020-07-28,edgar_8k,2020-07-28T07:56,before_open,0000026172-20-000040
2047862,OTIS,2020-07-28,edgar_8k,2020-07-28T06:09,before_open,0001781335-20-000011
2047960,MSCI,2020-07-28,edgar_8k,2020-07-28T07:00,before_open,0001157523-20-001040
2048003,MLM,2020-07-28,edgar_8k,2020-07-28T07:10,before_open,0001564590-20-033685
2048019,SHW,2020-07-27,edgar_8k,2020-07-28T07:13,after_call_date,0001193125-20-200421
2048429,EIX,2020-07-28,edgar_8k,2020-07-28T16:09,after_close,0000827052-20-000110
2048443,DXCM,2020-07-27,edgar_8k,2020-07-28T16:08,after_call_date,0001093557-20-000215
2048505,AMGN,2020-07-28,edgar_8k,2020-07-28T16:05,after_close,0000318154-20-000046
2048508,AMD,2020-07-28,edgar_8k,2020-07-28T16:20,after_close,0000002488-20-000101
2048526,EBAY,2020-07-28,edgar_8k,2020-07-28T16:19,after_close,0001065088-20-000027
2048536,MDLZ,2020-07-28,edgar_8k,2020-07-28T16:21,after_close,0001193125-20-201004
2048567,FTV,2020-07-28,edgar_8k,2020-07-28T16:19,after_close,0001659166-20-000135
2048601,V,2020-07-28,edgar_8k,2020-07-28T16:05,after_close,0001403161-20-000043
2049220,BG,2020-07-29,assumed_after_hours,,assumed_after_hours,
2049258,GE,2020-07-29,edgar_8k,2020-07-29T06:23,before_open,0000040545-20-000045
2049275,IPG,2020-07-29,assumed_after_hours,,assumed_after_hours,
2049290,BSX,2020-07-29,edgar_8k,2020-07-29T06:41,before_open,0000885725-20-000031
2049349,ADP,2020-07-29,edgar_8k,2020-07-29T07:11,before_open,0000008670-20-000025
2049374,CAR,2020-07-29,edgar_8k,2020-07-28T17:13,before_open,0000723612-20-000080
2049390,NSC,2020-07-29,edgar_8k,2020-07-29T08:05,before_open,0001552781-20-000439
2049514,GM,2020-07-29,edgar_8k,2020-07-29T09:13,before_open,0001467858-20-000110
2049546,BXP,2020-08-11,assumed_after_hours,,assumed_after_hours,
2049587,BA,2020-07-29,edgar_8k,2020-07-29T07:44,before_open,0001193125-20-201808
2049623,ETR,2020-07-29,edgar_8k,2020-07-29T06:53,before_open,0000065984-20-000217
2049626,OKE,2020-07-28,edgar_8k,2020-07-28T17:10,after_close,0001039684-20-000054
2050224,QCOM,2020-07-29,edgar_8k,2020-07-29T16:05,after_close,0001728949-20-000056
2050241,FICO,2020-06-30,assumed_after_hours,,assumed_after_hours,
2050285,LRCX,2020-07-29,edgar_8k,2020-07-29T16:18,after_close,0000707549-20-000119
2050301,CTSH,2020-07-29,edgar_8k,2020-07-29T16:09,after_close,0001058290-20-000047
2050308,PYPL,2020-07-29,edgar_8k,2020-07-29T16:31,after_close,0001633917-20-000133
2050348,NOW,2020-07-28,edgar_8k,2020-07-29T16:56,after_call_date,0001373715-20-000189
2050363,EQIX,2020-07-29,edgar_8k,2020-07-29T16:12,after_close,0001564590-20-034287
2050943,LLY,2020-07-29,edgar_8k,2020-07-30T07:03,after_call_date,0000059478-20-000128
2051101,LKQ,2020-07-30,edgar_8k,2020-07-30T07:45,before_open,0001065696-20-000037
2051107,SWK,2020-07-30,edgar_8k,2020-07-30T07:27,before_open,0000093556-20-000022
2051110,FTI,2020-07-30,edgar_8k,2020-07-29T16:12,before_open,0001681459-20-000101
2051114,DD,2020-07-30,edgar_8k,2020-07-30T06:17,before_open,0001666700-20-000038
2051117,TXT,2020-07-30,edgar_8k,2020-07-30T06:45,before_open,0001104659-20-088089
2051135,ADM,2020-07-30,edgar_8k,2020-07-29T17:42,before_open,0000007084-20-000022
2051144,TFX,2020-07-29,edgar_8k,2020-07-30T07:09,after_call_date,0000096943-20-000094
2051161,ICE,2020-07-30,edgar_8k,2020-07-30T07:30,before_open,0001104659-20-088131
2051165,UPS,2020-07-30,edgar_8k,2020-07-30T06:15,before_open,0001090727-20-000034
2051174,BAX,2020-07-30,edgar_8k,2020-07-30T07:18,before_open,0001628280-20-010907
2051176,PG,2020-07-30,edgar_8k,2020-07-30T07:06,before_open,0000080424-20-000048
2051181,KHC,2020-07-30,edgar_8k,2020-07-30T07:09,before_open,0001637459-20-000126
2051197,CARR,2020-07-30,edgar_8k,2020-07-30T07:04,before_open,0001783180-20-000045
2051217,SCI,2020-07-28,edgar_8k,2020-07-29T17:28,after_call_date,0000089089-20-000045
2051233,CMCSA,2020-07-29,edgar_8k,2020-07-30T07:13,after_call_date,0001166691-20-000022
2051245,XYL,2020-07-30,edgar_8k,2020-07-30T07:04,before_open,0001524472-20-000043
2051246,MRSH,2020-08-06,assumed_after_hours,,assumed_after_hours,
2051253,AMP,2020-07-30,edgar_8k,2020-07-30T08:40,before_open,0000820027-20-000053
2051257,NOC,2020-07-30,edgar_8k,2020-07-30T06:30,before_open,0001133421-20-000041
2051277,RJF,2020-07-29,edgar_8k,2020-07-29T16:59,after_close,0000720005-20-000037
2051283,AMT,2020-07-30,edgar_8k,2020-07-30T07:06,before_open,0001053507-20-000126
2051299,K,2020-07-30,assumed_after_hours,,assumed_after_hours,
2051315,MAS,2020-07-30,edgar_8k,2020-07-30T07:08,before_open,0000062996-20-000030
2051319,XEL,2020-07-29,edgar_8k,2020-07-29T19:08,after_close,0000072903-20-000050
2051385,IP,2020-07-30,edgar_8k,2020-07-30T07:43,before_open,0000051434-20-000029
2051537,APA,2020-07-29,assumed_after_hours,,assumed_after_hours,
2051546,GPC,2020-07-30,edgar_8k,2020-07-30T09:17,before_open,0000040987-20-000034
2051550,CCI,2020-07-30,edgar_8k,2020-07-29T17:24,before_open,0001051470-20-000125
2051554,BC,2020-07-29,edgar_8k,2020-07-30T06:34,after_call_date,0000014930-20-000099
2051556,URI,2020-07-29,edgar_8k,2020-07-29T17:29,after_close,0001067701-20-000036
2051824,AVB,2020-07-29,edgar_8k,2020-07-30T07:32,after_call_date,0000915912-20-000020
2051918,MCO,2020-07-30,edgar_8k,2020-07-30T07:32,before_open,0001157523-20-001069
2052294,GILD,2020-07-30,edgar_8k,2020-07-30T18:57,after_close,0000882095-20-000016
2052317,AMZN,2020-07-29,edgar_8k,2020-07-30T19:05,after_call_date,0001018724-20-000019
2052339,TAP,2020-07-30,edgar_8k,2020-07-30T07:07,before_open,0001157523-20-001067
2052378,VRTX,2020-07-30,edgar_8k,2020-07-30T18:45,after_close,0000875320-20-000027
2052592,MTD,2020-07-30,edgar_8k,2020-07-30T18:48,after_close,0001037646-20-000023
2053244,MRK,2020-07-30,edgar_8k,2020-07-31T08:37,after_call_date,0001104659-20-088675
2053249,CBRE,2020-07-31,edgar_8k,2020-07-31T08:40,before_open,0001564590-20-035018
2053293,CAT,2020-07-31,edgar_8k,2020-07-31T08:34,before_open,0000018230-20-000210
2053310,VFC,2020-07-30,edgar_8k,2020-07-31T08:37,after_call_date,0001157523-20-001090
2053319,CHTR,2020-07-31,edgar_8k,2020-07-31T11:48,intraday,0001091667-20-000159
2053333,CBOE,2020-07-31,edgar_8k,2020-07-31T09:02,before_open,0001558370-20-008843
2053470,XOM,2020-07-31,edgar_8k,2020-07-31T08:39,before_open,0000034088-20-000066
2053488,ITW,2020-07-30,edgar_8k,2020-07-31T09:34,after_call_date,0000049826-20-000097
2053500,SNA,2020-07-30,edgar_8k,2020-07-31T08:36,after_call_date,0001157523-20-001088
2053567,WY,2020-07-31,edgar_8k,2020-07-30T20:13,before_open,0001564590-20-034879
2053602,LYB,2020-07-31,edgar_8k,2020-07-31T10:32,intraday,0001489393-20-000048
2053706,PSX,2020-07-31,edgar_8k,2020-07-31T09:13,before_open,0001534701-20-000118
2056629,MOR,2020-08-03,assumed_after_hours,,assumed_after_hours,
2056651,MCK,2020-08-03,edgar_8k,2020-08-03T07:25,before_open,0000927653-20-000058
2056707,TSN,2020-08-03,edgar_8k,2020-08-03T07:32,before_open,0000100493-20-000102
2056721,CMS,2020-08-03,edgar_8k,2020-08-03T08:12,before_open,0001104659-20-089335
2056806,MPC,2020-08-03,edgar_8k,2020-08-03T06:41,before_open,0001510295-20-000081
2056985,CLX,2020-07-31,assumed_after_hours,,assumed_after_hours,
2057269,SBAC,2020-07-31,assumed_after_hours,,assumed_after_hours,
2057281,KLAC,2020-08-03,edgar_8k,2020-08-03T16:16,after_close,0000319201-20-000039
2057287,TTWO,2020-08-02,edgar_8k,2020-08-03T16:18,after_call_date,0001104659-20-089634
2057979,IT,2020-08-04,edgar_8k,2020-08-04T06:53,before_open,0000749251-20-000025
2058004,AIG,2020-08-03,edgar_8k,2020-08-03T17:01,after_close,0001104659-20-089692
2058050,LEG,2020-08-03,edgar_8k,2020-08-03T16:51,after_close,0001193125-20-208159
2058378,HSIC,2020-08-03,edgar_8k,2020-08-04T07:15,after_call_date,0001000228-20-000053
2058441,WMB,2020-08-04,edgar_8k,2020-08-03T16:43,before_open,0000107263-20-000025
2058568,TDG,2020-08-04,edgar_8k,2020-08-04T07:20,before_open,0001260221-20-000085
2058575,VMC,2020-08-04,edgar_8k,2020-08-04T07:45,before_open,0001104659-20-089950
2058597,MOS,2020-08-03,edgar_8k,2020-08-03T16:11,after_close,0001243786-20-000108
2058807,EMN,2020-08-03,edgar_8k,2020-08-03T16:41,after_close,0000915389-20-000051
2058923,ESS,2020-08-02,edgar_8k,2020-08-03T17:06,after_call_date,0001140361-20-017326
2058974,EMR,2020-08-04,edgar_8k,2020-08-04T06:54,before_open,0000032604-20-000029
2059016,IR,2020-08-04,edgar_8k,2020-08-03T21:50,before_open,0001140361-20-017375
2059029,O,2020-08-03,edgar_8k,2020-08-03T16:08,after_close,0000726728-20-000075
2059209,ANET,2020-08-04,edgar_8k,2020-08-04T16:14,after_close,0001596532-20-000147
2059234,WU,2020-08-04,edgar_8k,2020-08-04T16:16,after_close,0001558370-20-009140
2060219,CVS,2020-08-05,edgar_8k,2020-08-05T06:34,before_open,0000064803-20-000029
2060267,CDW,2020-08-05,edgar_8k,2020-08-05T07:11,before_open,0001402057-20-000123
2060333,NI,2020-08-05,edgar_8k,2020-08-05T06:34,before_open,0001111711-20-000034
2060337,FMC,2020-08-05,edgar_8k,2020-08-04T17:03,before_open,0000037785-20-000101
2060407,VRSK,2020-08-04,edgar_8k,2020-08-04T16:07,after_close,0001437749-20-016473
2060438,CRL,2020-08-05,edgar_8k,2020-08-05T08:00,before_open,0001157523-20-001126
2060459,MTG,2020-08-03,edgar_8k,2020-08-04T16:54,after_call_date,0000876437-20-000030
2060582,BWA,2020-08-05,edgar_8k,2020-08-05T06:42,before_open,0000908255-20-000071
2060674,PRU,2020-08-05,edgar_8k,2020-08-04T17:02,before_open,0001137774-20-000101
2060682,AIZ,2020-08-10,assumed_after_hours,,assumed_after_hours,
2060750,DVN,2020-08-04,edgar_8k,2020-08-04T17:02,after_close,0001193125-20-209396
2061348,RMD,2020-08-05,edgar_8k,2020-08-05T16:05,after_close,0001193125-20-210635
2061395,TRMB,2020-08-05,edgar_8k,2020-08-05T16:20,after_close,0000864749-20-000112
2061417,LUMN,2020-05-06,edgar_8k,2020-05-06T16:23,after_close,0000018926-20-000011
2061427,ETSY,2020-08-05,edgar_8k,2020-08-05T16:07,after_close,0001370637-20-000207
2062350,EPAM,2020-08-06,edgar_8k,2020-08-05T20:47,before_open,0001352010-20-000028
2062364,XRAY,2020-08-06,edgar_8k,2020-08-06T06:44,before_open,0000818479-20-000035
2062396,CAH,2020-08-05,edgar_8k,2020-08-06T06:58,after_call_date,0000721371-20-000086
2062420,ANSS,2020-08-04,assumed_after_hours,,assumed_after_hours,
2062483,BDX,2020-08-06,edgar_8k,2020-08-06T06:12,before_open,0000010795-20-000024
2062498,ALB,2020-08-06,edgar_8k,2020-08-05T16:27,before_open,0000915913-20-000141
2062500,AWK,2020-08-06,edgar_8k,2020-08-05T16:40,before_open,0001410636-20-000120
2062511,PWR,2020-08-07,edgar_8k,2020-08-06T06:58,before_open,0001193125-20-211280
2062524,IRM,2020-08-06,edgar_8k,2020-08-06T06:08,before_open,0001020569-20-000182
2062538,BMY,2020-08-06,edgar_8k,2020-08-06T07:57,before_open,0000014272-20-000227
2062561,ZTS,2020-08-06,edgar_8k,2020-08-06T07:05,before_open,0001555280-20-000257
2062580,CTVA,2020-08-06,edgar_8k,2020-08-05T17:10,before_open,0001755672-20-000019
2062594,ATO,2020-08-06,edgar_8k,2020-08-05T16:43,before_open,0000731802-20-000029
2062668,LNC,2020-08-05,edgar_8k,2020-08-05T16:19,after_close,0000059558-20-000038
2062675,SEE,2020-08-06,assumed_after_hours,,assumed_after_hours,
2062677,HWM,2020-08-06,edgar_8k,2020-08-06T07:40,before_open,0001157523-20-001142
2062679,HII,2020-08-06,edgar_8k,2020-08-06T07:29,before_open,0001501585-20-000032
2062689,NCLH,2020-08-05,edgar_8k,2020-08-06T07:31,after_call_date,0001171843-20-005597
2062866,PH,2020-08-06,edgar_8k,2020-08-06T08:26,before_open,0000076334-20-000072
2062982,CF,2017-11-01,edgar_8k,2017-11-01T16:35,after_close,0001324404-17-000023
2063041,PNW,2020-08-06,edgar_8k,2020-08-06T08:31,before_open,0000764622-20-000059
2063130,MET,2020-08-05,edgar_8k,2020-08-05T16:29,after_close,0001099219-20-000285
2063675,DXC,2020-08-06,edgar_8k,2020-08-06T16:19,after_close,0001688568-20-000056
2063713,MSI,2020-08-06,edgar_8k,2020-08-06T16:16,after_close,0000068505-20-000018
2063842,FTNT,2020-08-06,edgar_8k,2020-08-06T16:10,after_close,0001262039-20-000051
2064893,TRIP,2020-08-06,edgar_8k,2020-08-06T16:18,after_close,0001564590-20-037769
2064936,KIM,2020-08-07,edgar_8k,2020-08-07T07:26,before_open,0001157523-20-001159
2065040,LNT,2020-08-07,edgar_8k,2020-08-06T20:01,before_open,0000352541-20-000086
2065137,EOG,2020-08-06,edgar_8k,2020-08-06T16:23,after_close,0000821189-20-000039
2065334,MHK,2020-08-11,assumed_after_hours,,assumed_after_hours,
2067188,DUK,2020-08-10,edgar_8k,2020-08-10T06:45,before_open,0001326160-20-000198
2068771,IFF,2020-08-11,edgar_8k,2020-08-10T16:19,before_open,0000051253-20-000044
2068776,SYY,2020-08-11,edgar_8k,2020-08-11T08:08,before_open,0001193125-20-215689
2068885,OXY,2020-08-11,edgar_8k,2020-08-10T16:05,before_open,0000797468-20-000026
2071129,CSCO,2020-08-12,edgar_8k,2020-08-12T16:10,after_close,0001193125-20-217658
2072046,TPR,2020-08-13,edgar_8k,2020-08-13T06:46,before_open,0001157523-20-001178
2076377,WMT,2020-08-17,edgar_8k,2020-08-18T06:58,after_call_date,0000104169-20-000037
2076479,KSS,2020-08-18,edgar_8k,2020-08-18T07:01,before_open,0001193125-20-222827
2078156,NVDA,2020-08-24,assumed_after_hours,,assumed_after_hours,
2079505,KEYS,2020-08-21,edgar_8k,2020-08-20T16:07,before_open,0001601046-20-000053
2082642,PANW,2020-08-24,edgar_8k,2020-08-24T16:15,after_close,0001327567-20-000025
2085031,COTY,2020-08-27,edgar_8k,2020-08-27T07:12,before_open,0001024305-20-000081
2085045,BLDR,2020-07-31,edgar_8k,2020-07-30T21:12,before_open,0001193125-20-204782
2086974,CTLT,2020-08-31,assumed_after_hours,,assumed_after_hours,
2088415,M,2020-09-02,edgar_8k,2020-09-02T07:02,before_open,0000794367-20-000120
2165235,XRAY,2021-03-01,edgar_8k,2021-03-01T06:53,before_open,0000818479-21-000004
2165532,AMT,2021-02-25,edgar_8k,2021-02-25T07:07,before_open,0001053507-21-000023
2165602,HUM,2019-12-31,assumed_after_hours,,assumed_after_hours,
2165804,WBA,2021-01-07,assumed_after_hours,,assumed_after_hours,
2166344,STZ,2021-01-13,assumed_after_hours,,assumed_after_hours,
2166478,MU,2021-01-07,edgar_8k,2021-01-07T16:00,after_close,0000723125-21-000009
2167894,CTLT,2021-02-02,assumed_after_hours,,assumed_after_hours,
2167920,EFX,2021-02-11,edgar_8k,2021-02-09T16:16,before_open,0001193125-21-034362
2168032,ZTS,2021-02-16,edgar_8k,2021-02-16T07:03,before_open,0001555280-21-000095
2168422,JNJ,2021-01-25,edgar_8k,2021-01-26T08:06,after_call_date,0000200406-21-000006
2168508,TMO,2021-02-01,edgar_8k,2021-02-01T06:34,before_open,0000097745-21-000006
2169254,BSX,2021-02-03,edgar_8k,2021-02-03T06:36,before_open,0000885725-21-000006
2169258,LLY,2021-01-28,edgar_8k,2021-01-29T06:32,after_call_date,0000059478-21-000010
2169398,PFE,2021-02-02,edgar_8k,2021-02-02T08:34,before_open,0000078003-21-000003
2169910,CI,2021-02-03,edgar_8k,2021-02-04T06:15,after_call_date,0000950159-21-000014
2170183,KBH,2021-01-12,edgar_8k,2021-01-12T16:23,after_close,0000795266-21-000008
2170317,V,2021-01-28,edgar_8k,2021-01-28T16:02,after_close,0001403161-21-000009
2170348,CVS,2021-02-16,edgar_8k,2021-02-16T06:36,before_open,0000064803-21-000010
2170814,HSIC,2021-02-16,edgar_8k,2021-02-17T06:04,after_call_date,0001000228-21-000016
2172976,JPM,2021-01-15,edgar_8k,2021-01-15T06:45,before_open,0000019617-21-000071
2173048,PNC,2021-01-15,edgar_8k,2021-01-15T06:53,before_open,0000713676-21-000011
2173049,WFC,2021-01-15,edgar_8k,2021-01-15T07:45,before_open,0000072971-21-000008
2173111,C,2021-01-15,edgar_8k,2021-01-15T08:13,before_open,0001104659-21-004454
2174008,COP,2021-02-02,edgar_8k,2021-02-02T07:55,before_open,0001157523-21-000121
2175199,CMA,2021-01-18,assumed_after_hours,,assumed_after_hours,
2176463,BNY,2021-01-19,edgar_8k,2021-01-20T06:36,after_call_date,0001390777-21-000004
2176507,PG,2021-01-20,edgar_8k,2021-01-20T07:09,before_open,0000080424-21-000021
2176512,USB,2021-01-20,edgar_8k,2021-01-20T06:51,before_open,0001193125-21-011887
2176582,FAST,2021-01-20,edgar_8k,2021-01-20T08:22,before_open,0000815556-21-000002
2176951,AA,2021-01-20,edgar_8k,2021-01-20T16:17,after_close,0001157523-21-000061
2177658,TFC,2021-01-21,edgar_8k,2021-01-21T06:07,before_open,0000092230-21-000003
2177753,FITB,2021-01-21,edgar_8k,2021-01-21T06:30,before_open,0000035527-21-000005
