call_id,ticker,as_of,split
2188181,BR,2021-02-01,excluded
2188242,HOG,2021-02-02,excluded
2188313,HUBB,2021-02-02,excluded
2188410,XOM,2021-02-01,excluded
2188411,MPC,2021-02-02,excluded
2188833,AMZN,2021-02-02,excluded
2188876,EA,2021-02-02,excluded
2189692,ATO,2021-02-03,excluded
2189871,HWM,2021-02-03,excluded
2189924,GWW,2021-02-03,excluded
2190089,AVY,2021-02-03,excluded
2190292,ALGN,2021-02-03,excluded
2190333,CTSH,2021-02-03,excluded
2190336,EBAY,2021-02-03,excluded
2190391,PYPL,2021-02-03,excluded
2191557,TPR,2021-02-03,excluded
2191653,ICE,2021-02-04,excluded
2191722,CTVA,2021-02-04,excluded
2191730,XYL,2021-02-04,excluded
2191746,PENN,2021-02-04,excluded
2191867,CMI,2021-02-04,excluded
2191879,APD,2021-02-04,excluded
2191901,SNA,2021-02-03,excluded
2191941,IP,2021-02-04,excluded
2191979,IEX,2021-02-04,excluded
2191997,PM,2021-02-04,excluded
2192003,PH,2021-02-04,excluded
2192165,MET,2021-02-03,excluded
2192411,JWN,2021-03-02,excluded
2192537,FTNT,2021-02-04,excluded
2192611,DXC,2021-02-04,excluded
2192623,MSI,2021-02-04,excluded
2192680,FTV,2021-02-04,excluded
2194241,CBOE,2021-02-05,excluded
2194451,ITW,2021-02-04,excluded
2194476,PRU,2021-02-05,excluded
2198023,AMG,2021-02-05,excluded
2198039,HAS,2021-02-08,excluded
2198715,TTWO,2021-02-08,excluded
2200285,IT,2021-02-09,excluded
2200292,MAS,2021-02-09,excluded
2200391,LEG,2021-02-08,excluded
2200410,CARR,2021-02-09,excluded
2200434,GT,2021-02-08,excluded
2200441,SPGI,2021-02-09,excluded
2200493,FIS,2021-02-09,excluded
2200498,DD,2021-02-09,excluded
2200567,SEE,2021-02-09,excluded
2200653,MLM,2021-02-09,excluded
2200947,CSCO,2021-02-09,excluded
2201034,MAT,2021-02-09,excluded
2202126,BG,2021-02-10,excluded
2202260,IPG,2021-02-10,excluded
2202277,KO,2021-02-10,excluded
2202314,IQV,2021-02-10,excluded
2202336,FMC,2021-02-10,excluded
2202337,CDW,2021-02-10,excluded
2203181,TRMB,2021-02-10,excluded
2203187,UBER,2021-02-10,excluded
2203325,MGM,2021-02-10,excluded
2205429,VNT,2021-02-11,excluded
2205516,TSN,2021-02-11,excluded
2205543,KHC,2021-04-28,val
2205620,HII,2021-02-11,excluded
2205633,ZBRA,2021-02-11,excluded
2205718,KIM,2021-02-10,excluded
2205917,TAP,2021-02-11,excluded
2205934,EQR,2021-02-11,excluded
2206284,BWA,2021-02-11,excluded
2206671,VRSN,2021-02-11,excluded
2208695,D,2020-02-12,train
2208743,MHK,2021-02-12,excluded
2208835,MCO,2021-02-12,excluded
2212213,SCI,2021-02-12,excluded
2212262,AN,2021-02-11,excluded
2212361,LPX,2021-02-16,excluded
2212390,VMC,2021-02-16,excluded
2212472,ECL,2021-02-12,excluded
2212724,A,2021-02-16,excluded
2213458,CAR,2021-02-17,excluded
2213479,AIG,2021-02-17,excluded
2213536,ES,2021-02-17,excluded
2213657,DVN,2021-02-16,excluded
2213766,EQT,2021-02-17,excluded
2213776,GPC,2021-02-17,excluded
2215209,EPAM,2021-02-17,excluded
2215216,LKQ,2021-02-18,excluded
2215244,OMC,2021-02-18,excluded
2215271,CF,2017-11-01,train
2215308,ALB,2021-02-18,excluded
2215448,VTR,2021-02-18,excluded
2215489,MOS,2021-02-18,excluded
2215633,WMT,2021-02-17,excluded
2215694,SO,2021-02-18,excluded
2215936,KEYS,2021-02-17,excluded
2216705,TRIP,2021-02-18,excluded
2216827,DE,2021-02-12,excluded
2218546,RCL,2021-02-19,excluded
2218833,PANW,2021-02-22,excluded
2219290,IR,2021-02-23,excluded
2219303,M,2021-02-22,excluded
2219357,CBRE,2021-02-23,excluded
2219676,OXY,2021-02-23,excluded
2221498,IRM,2021-02-24,excluded
2221508,VRSK,2021-02-23,excluded
2221543,RRC,2021-02-23,excluded
2221660,MTG,2021-02-19,excluded
2221727,PNW,2021-02-24,excluded
2221781,ETR,2021-02-23,excluded
2222366,NVDA,2021-03-02,val
2222394,NTAP,2021-02-24,excluded
2223171,AES,2021-02-25,excluded
2223190,ANSS,2021-02-24,excluded
2223273,PWR,2021-02-24,excluded
2223291,AEP,2021-02-25,excluded
2223569,APA,2021-02-25,excluded
2224183,EIX,2021-02-25,excluded
2224274,ADSK,2021-02-25,excluded
2224281,ETSY,2021-02-25,excluded
2224286,CRM,2021-02-25,excluded
2225191,FLR,2021-02-26,excluded
2225279,BLDR,2021-02-26,excluded
2225377,EOG,2021-02-25,excluded
2227916,ANF,2021-03-01,excluded
2228171,KSS,2021-03-02,excluded
2228769,HPE,2021-03-01,excluded
2229470,MS,2021-03-31,excluded
2230325,CIEN,2021-03-03,excluded
2237786,JBL,2021-03-16,excluded
2241396,ADBE,2021-03-24,excluded
2241693,GIS,2021-06-30,excluded
2242022,KBH,2021-03-23,excluded
2242266,DRI,2021-03-24,excluded
2244621,MKC,2021-03-29,excluded
2245184,WBA,2021-03-31,excluded
2247395,PAYX,2021-04-06,excluded
2247440,GM,2021-05-05,excluded
2248053,AMD,2021-04-27,excluded
2248604,CAG,2021-04-08,val
2249753,INCY,2021-05-03,excluded
2250298,BNY,2021-04-15,excluded
2250347,FAST,2021-04-13,excluded
2250951,JPM,2021-04-14,excluded
2251011,GS,2021-04-14,excluded
2251026,WFC,2021-04-14,excluded
2251673,TFC,2021-04-15,excluded
2251682,BLK,2021-04-15,excluded
2251824,USB,2021-04-15,excluded
2252104,JBHT,2021-04-15,excluded
2252105,AA,2021-04-15,excluded
2252427,CFG,2021-04-16,excluded
2252432,URI,2021-04-28,excluded
2252496,PNC,2021-04-16,excluded
2252560,STT,2021-04-16,excluded
2253073,KO,2021-04-19,excluded
2253339,ZION,2021-04-19,excluded
2253623,CMA,2021-04-19,excluded
2253641,XRX,2021-04-20,excluded
2253649,AEP,2021-04-22,excluded
2253665,PG,2021-04-20,excluded
2253697,HOG,2021-04-20,excluded
2253699,SNV,2021-04-20,excluded
2253705,OMC,2021-04-20,excluded
2253708,JNJ,2021-04-20,excluded
2253714,TRV,2021-04-20,excluded
2253720,PM,2021-04-20,excluded
2253721,NTRS,2021-04-20,excluded
2253744,ABT,2021-04-20,excluded
2253768,KEY,2021-04-20,excluded
2253796,DOV,2021-04-20,excluded
2253854,LMT,2021-04-20,excluded
2253977,AN,2021-04-19,excluded
2254130,CSX,2021-04-20,excluded
2254353,NDAQ,2021-04-21,excluded
2254387,VZ,2021-04-21,excluded
2254442,HAL,2021-04-28,excluded
2254462,FHN,2021-04-21,excluded
2254508,THC,2021-04-20,excluded
2254740,BA,2021-04-28,excluded
2254802,LVS,2021-04-21,excluded
2254834,LRCX,2021-04-21,excluded
2255277,UNP,2021-04-22,excluded
2255278,IQV,2021-04-22,excluded
2255285,AAL,2021-04-21,excluded
2255320,DFS,2021-04-21,excluded
2255340,MKTX,2021-04-22,excluded
2255400,TSCO,2021-04-22,excluded
2255435,SNA,2021-04-21,excluded
2255459,CCI,2021-04-22,val
2255474,BIIB,2021-04-22,excluded
2255517,GPC,2021-04-22,excluded
2255520,DHR,2021-04-22,excluded
2255536,DHI,2021-04-21,excluded
2255570,BX,2021-04-22,excluded
2255631,EFX,2021-04-22,excluded
2255859,AVY,2021-04-28,excluded
2255881,VRSN,2021-04-22,excluded
2255953,MAT,2021-04-22,excluded
2256310,HON,2021-04-22,excluded
2256329,AXP,2021-04-22,val
2257932,RTX,2021-04-27,excluded
2258465,TSLA,2021-04-26,val
2258824,BRO,2021-04-26,excluded
2258860,GE,2021-04-27,excluded
2258862,UPS,2021-04-27,excluded
2258891,HAS,2021-04-27,val
2258902,GLW,2021-04-27,excluded
2258917,SYF,2021-04-26,excluded
2258961,AMP,2021-04-27,excluded
2258971,MMM,2021-04-27,excluded
2258979,IVZ,2021-04-27,excluded
2258999,ADM,2021-04-27,excluded
2259068,HUBB,2021-04-27,excluded
2259552,WMB,2021-05-04,excluded
2259744,EIX,2021-04-27,val
2259803,CHRW,2021-04-27,excluded
2259807,COF,2021-04-27,excluded
2259810,V,2021-04-27,excluded
2260324,MAS,2021-04-28,excluded
2260329,SWK,2021-04-28,excluded
2260339,FTI,2021-04-28,excluded
2260344,BSX,2021-04-28,excluded
2260401,CI,2021-05-06,excluded
2260417,ADP,2021-04-28,excluded
2260566,EHC,2021-04-28,excluded
2260576,PFG,2021-04-27,excluded
2260596,TXT,2021-04-29,excluded
2260618,OLN,2021-04-28,excluded
2260697,ETR,2021-04-27,excluded
2260755,GWW,2021-04-30,excluded
2260761,EQR,2021-04-28,excluded
2260868,MCO,2021-04-28,excluded
2261419,HOLX,2021-05-04,excluded
2261433,ALGN,2021-04-28,excluded
2261464,PTC,2021-04-28,excluded
2261507,F,2021-04-28,excluded
2261707,EBAY,2021-04-28,excluded
2262372,LKQ,2021-04-29,excluded
2262389,IR,2021-04-29,excluded
2262397,TFX,2021-04-28,val
2262398,RJF,2021-04-28,excluded
2262429,WAB,2021-04-29,excluded
2262454,WST,2021-04-29,excluded
2262457,BAX,2021-04-29,excluded
2262468,KHC,2021-08-03,excluded
2262499,AMT,2021-04-29,excluded
2262520,MO,2021-04-29,excluded
2262521,CARR,2021-04-29,excluded
2262531,MA,2021-04-29,excluded
2262549,NOC,2021-04-29,excluded
2262591,XEL,2021-04-28,excluded
2262615,CMS,2021-04-29,excluded
2262690,NEM,2021-04-27,excluded
2262722,HII,2021-05-06,excluded
2262829,TAP,2021-04-29,val
2262850,BC,2021-04-28,val
2262876,PH,2021-04-29,excluded
2263154,SO,2021-04-29,excluded
2263241,O,2021-05-03,excluded
2263607,DXCM,2021-04-28,excluded
2263610,FTNT,2021-04-29,excluded
2263613,RMD,2021-04-29,excluded
2263614,GILD,2021-04-30,excluded
2263618,WDC,2021-04-29,excluded
2263667,AMZN,2021-04-27,excluded
2263671,KLAC,2021-04-29,excluded
2263702,FTV,2021-04-29,val
2263715,DLR,2021-04-29,excluded
2263802,VRTX,2021-04-29,excluded
2264747,EMN,2021-04-30,excluded
2264796,CHTR,2021-04-30,excluded
2264956,XOM,2021-04-29,excluded
2264998,NWL,2021-04-29,val
2265105,CVX,2021-04-30,excluded
2265108,LPX,2021-05-04,excluded
2265132,LYB,2021-04-30,excluded
2265142,MHK,2021-05-04,excluded
2265187,MPC,2021-05-04,excluded
2265227,PSX,2021-04-30,val
2265499,CLX,2021-04-29,excluded
2266994,AMG,2021-04-30,val
2267021,ON,2021-04-30,excluded
2268020,BG,2021-05-04,excluded
2268030,IT,2021-05-04,excluded
2268032,CVS,2021-05-04,excluded
2268066,CAR,2021-05-04,excluded
2268089,CTLT,2021-05-04,excluded
2268106,ZBRA,2021-05-04,excluded
2268120,AWK,2021-05-04,excluded
2268135,SCI,2021-05-03,excluded
2268204,CRL,2021-05-04,excluded
2268285,VMC,2021-05-03,excluded
2268286,D,2021-05-04,excluded
2268310,HSIC,2021-05-04,excluded
2268318,XYL,2021-05-04,excluded
2268332,SYY,2021-05-04,excluded
2268405,CF,2021-05-05,excluded
2268586,COP,2021-05-03,excluded
2269101,ANET,2021-05-04,excluded
2270235,CDW,2021-05-05,excluded
2270246,VRSK,2021-05-04,excluded
2270292,BWA,2021-05-05,excluded
2270298,CTVA,2021-05-05,val
2270543,PRU,2021-05-05,excluded
2270582,PNW,2021-05-05,excluded
2270887,DVN,2021-05-04,excluded
2271239,FICO,2021-03-31,excluded
2271299,CTSH,2021-05-05,val
2271302,ETSY,2021-05-05,excluded
2271322,PYPL,2021-05-05,excluded
2271419,FRT,2021-05-05,excluded
2272281,VNT,2021-05-06,excluded
2272300,EPAM,2021-05-05,excluded
2272306,TPR,2021-05-05,excluded
2272376,XRAY,2021-05-06,excluded
2272386,FIS,2021-05-06,excluded
2272411,ZTS,2021-05-06,val
2272428,REGN,2021-05-05,excluded
2272499,CAH,2021-05-05,excluded
2272528,FMC,2021-05-06,excluded
2272610,ATO,2021-05-06,excluded
2272762,IRM,2021-05-06,excluded
2272807,TRGP,2021-05-06,excluded
2272853,APA,2021-05-05,excluded
2273660,MSI,2021-05-06,val
2273757,MCK,2021-05-06,excluded
2275034,FLR,2021-05-07,val
2275424,AIG,2021-05-07,excluded
2275570,LNT,2021-05-07,excluded
2275717,VTR,2021-05-07,excluded
2275747,OXY,2021-05-11,excluded
2276260,BLDR,2021-05-06,excluded
2278037,APD,2021-05-10,excluded
2278086,TSN,2021-05-10,excluded
2278179,J,2021-05-10,excluded
2278185,VTRS,2021-05-10,excluded
2280113,TDG,2021-05-11,val
2280946,EA,2021-05-11,excluded
2290247,WMT,2021-05-20,excluded
2290291,M,2021-05-17,excluded
2292498,JWN,2021-05-25,excluded
2292920,KEYS,2021-05-19,excluded
2292973,CSCO,2021-05-19,excluded
2294453,PANW,2021-05-20,excluded
2295110,VFC,2021-05-20,excluded
2295237,DE,2021-05-17,excluded
2299459,A,2021-05-24,excluded
2299544,URBN,2021-05-25,excluded
2300345,ANF,2021-05-25,excluded
2301221,DXC,2021-05-26,excluded
2303033,HPQ,2021-05-27,excluded
2303096,ADSK,2021-05-27,excluded
2308196,NTAP,2021-06-02,excluded
2308715,CIEN,2021-06-02,excluded
2309569,COO,2021-06-03,excluded
2314184,CPB,2021-06-08,excluded
2314645,MKC,2021-07-01,excluded
2322488,JBL,2021-06-17,excluded
2326894,DRI,2021-06-23,excluded
2327819,PAYX,2021-06-25,excluded
2330095,FDS,2021-06-29,excluded
2330897,GIS,2021-09-22,excluded
2331096,STZ,2021-07-14,excluded
2331397,MU,2021-06-30,excluded
2332117,WBA,2021-07-01,excluded
2336199,HII,2021-08-05,test
2338551,NEM,2021-07-20,test
2343904,FTV,2021-07-29,excluded
2343913,JPM,2021-07-13,excluded
2343944,CAG,2021-07-13,excluded
2343979,FAST,2021-07-13,excluded
2343980,GS,2021-07-13,excluded
2344877,BLK,2021-07-14,excluded
2344909,RFL,2021-07-28,excluded
2344910,BAC,2021-07-14,excluded
2344969,C,2021-07-14,excluded
2345027,WFC,2021-07-14,excluded
2345446,MSFT,2021-07-29,test
2345958,BNY,2021-07-14,test
2345979,TFC,2021-07-15,test
2346012,USB,2021-07-15,excluded
2346358,AA,2021-07-15,excluded
2347071,EQT,2021-07-29,excluded
2347147,FHN,2021-07-16,excluded
2347180,STT,2021-07-16,test
2347546,TSCO,2021-07-19,excluded
2347568,AN,2021-07-16,excluded
2347738,JBHT,2021-07-19,excluded
2347742,ZION,2021-07-19,excluded
2347967,PPG,2021-07-19,excluded
2347998,SYF,2021-07-20,excluded
2348000,SNV,2021-07-20,test
2348037,TRV,2021-07-20,test
2348044,PM,2021-07-20,excluded
2348060,OMC,2021-07-20,excluded
2348075,KEY,2021-07-20,excluded
2348102,DOV,2021-07-20,excluded
2348119,STLD,2021-07-20,excluded
2348127,LNT,2021-08-06,test
2348543,CMA,2021-07-21,excluded
2348545,NDAQ,2021-07-21,excluded
2348568,VZ,2021-07-21,excluded
2348571,IPG,2021-07-21,test
2348580,KO,2021-07-21,test
2348599,HOG,2021-07-21,excluded
2348604,GWLIF,2021-08-04,excluded
2348617,JNJ,2021-07-21,excluded
2348679,NTRS,2021-07-21,test
2348850,LVS,2021-07-21,excluded
2348879,CSX,2021-07-21,excluded
2349200,DHR,2021-07-22,test
2349218,DOW,2021-07-22,excluded
2349243,BIIB,2021-07-22,test
2349250,MRSH,2021-08-13,excluded
2349256,T,2021-07-22,excluded
2349268,DHI,2021-07-21,excluded
2349300,UNP,2021-07-22,excluded
2349318,BX,2021-07-22,excluded
2349331,AEP,2021-07-22,excluded
2349349,EFX,2021-07-22,excluded
2349395,THC,2021-07-21,excluded
2349410,SNA,2021-07-20,excluded
2349419,FITB,2021-07-22,excluded
2349428,DPZ,2021-07-30,excluded
2349441,FCX,2021-07-22,excluded
2349468,GPC,2021-07-22,excluded
2349538,CCI,2021-07-22,excluded
2349793,MRK,2021-07-29,excluded
2349876,VRSN,2021-07-22,excluded
2349997,COF,2021-07-22,excluded
2350376,AXP,2021-07-22,excluded
2350813,HAS,2021-07-26,excluded
2350828,OTIS,2021-07-26,excluded
2350894,LMT,2021-07-26,excluded
2351062,TSLA,2021-07-26,excluded
2351365,XRX,2021-07-27,excluded
2351379,SWK,2021-07-27,excluded
2351384,BRO,2021-07-26,excluded
2351411,GE,2021-07-27,excluded
2351438,ROK,2021-07-27,excluded
2351444,UPS,2021-07-27,excluded
2351452,RTX,2021-07-27,test
2351455,GLW,2021-07-27,excluded
2351490,AMP,2021-07-27,excluded
2351493,BSX,2021-07-27,excluded
2351514,IQV,2021-07-27,excluded
2351516,MMM,2021-07-27,excluded
2351520,IVZ,2021-07-27,excluded
2351522,ADM,2021-07-27,excluded
2351608,HUBB,2021-07-27,excluded
2351721,MSCI,2021-07-27,excluded
2351784,PCAR,2021-07-27,excluded
2352078,AMD,2021-07-27,excluded
2352095,CHRW,2021-07-27,test
2352096,MDLZ,2021-07-27,test
2352099,MAT,2021-07-27,test
2352168,V,2021-07-27,excluded
2352518,BG,2021-07-28,excluded
2352592,TMO,2021-07-28,excluded
2352597,TER,2021-07-28,excluded
2352618,GD,2021-07-28,test
2352655,NSC,2021-07-28,excluded
2352760,PFG,2021-07-28,excluded
2352761,OLN,2021-07-28,test
2352767,EHC,2021-07-28,excluded
2352794,IEX,2021-07-28,excluded
2352893,EQR,2021-07-28,excluded
2352920,BA,2021-07-28,excluded
2352986,MCO,2021-07-28,excluded
2353021,AVY,2021-07-28,excluded
2353311,ALGN,2021-07-28,excluded
2353320,QCOM,2021-07-28,test
2353354,CTSH,2021-07-28,excluded
2353364,LRCX,2021-07-28,excluded
2353372,PYPL,2021-07-28,excluded
2353391,F,2021-07-28,test
2353394,PTC,2021-07-28,excluded
2353423,EQIX,2021-07-28,excluded
2353962,TXT,2021-07-29,excluded
2353999,LKQ,2021-07-29,excluded
2354000,MAS,2021-07-28,excluded
2354010,RJF,2021-07-28,excluded
2354017,CBRE,2021-07-29,excluded
2354033,ICE,2021-07-29,excluded
2354059,WAB,2021-07-29,excluded
2354060,HBAN,2021-07-29,test
2354069,WST,2021-07-28,excluded
2354077,KIM,2021-07-29,excluded
2354114,MO,2021-07-29,excluded
2354119,LH,2021-07-29,excluded
2354122,SCI,2021-07-28,excluded
2354136,SPGI,2021-07-29,excluded
2354140,IR,2021-07-29,excluded
2354144,NOC,2021-07-29,test
2354145,BAX,2021-07-29,excluded
2354156,MA,2021-07-29,excluded
2354187,AMT,2021-07-29,excluded
2354274,IP,2021-07-29,excluded
2354307,CMCSA,2021-07-28,excluded
2354389,TAP,2021-07-29,excluded
2354390,BC,2021-07-28,excluded
2354405,URI,2021-07-30,test
2354555,XEL,2021-07-28,excluded
2354572,SO,2021-07-29,excluded
2354835,AVB,2021-07-28,test
2355318,DXCM,2021-07-28,test
2355327,EIX,2021-07-29,excluded
2355334,FSLR,2021-07-29,excluded
2355344,FTNT,2021-07-29,test
2355377,GILD,2021-07-29,excluded
2355391,KLAC,2021-06-30,excluded
2355392,MTD,2021-07-29,test
2355418,AMZN,2021-07-26,excluded
2355465,DLR,2021-07-29,excluded
2355466,VRTX,2021-07-29,excluded
2356424,CBOE,2021-07-30,excluded
2356434,CAT,2021-07-30,test
2356473,CHTR,2021-07-30,excluded
2356474,ES,2021-07-30,test
2356549,PG,2021-07-30,excluded
2356711,ITW,2021-07-29,excluded
2356713,WY,2021-07-30,test
2356871,LYB,2021-07-30,test
2356897,NWL,2021-07-30,excluded
2356908,GWW,2021-07-30,excluded
2356910,CPT,2021-07-30,excluded
2356915,CVX,2021-07-30,excluded
2356950,MHK,2021-07-30,excluded
2359413,ON,2021-08-02,excluded
2359788,ANET,2021-08-02,excluded
2359798,TTWO,2021-08-02,excluded
2360350,IT,2021-08-03,excluded
2360361,INCY,2021-08-02,test
2360371,DD,2021-08-03,excluded
2360411,LHX,2021-08-03,excluded
2360413,ZBRA,2021-08-03,excluded
2360422,FIS,2021-08-03,excluded
2360613,SEE,2021-08-03,test
2360652,HSIC,2021-08-05,excluded
2360706,CMI,2021-08-03,excluded
2360718,LPX,2021-08-03,excluded
2360743,PEG,2021-08-03,test
2360755,XYL,2021-08-03,excluded
2360770,LLY,2021-08-03,excluded
2360926,PSX,2021-08-03,excluded
2360995,CLX,2021-08-02,excluded
2361097,O,2021-08-02,excluded
2361302,FICO,2021-06-30,excluded
2361738,LUMN,2021-08-03,excluded
2362176,CVS,2021-08-04,test
2362223,AIZ,2021-08-09,excluded
2362233,CAR,2021-08-04,excluded
2362246,CDW,2021-08-04,excluded
2362307,KHC,2021-08-03,excluded
2362316,BWA,2021-08-04,test
2362321,VRSK,2021-08-03,excluded
2362330,FMC,2021-08-04,excluded
2362405,CRL,2021-08-04,excluded
2362465,EMR,2021-08-04,test
2362466,HWM,2021-08-04,excluded
2362491,GM,2021-08-04,test
2362569,VMC,2021-08-03,excluded
2362621,DVN,2021-08-03,test
2362662,OKE,2021-08-03,excluded
2362698,NI,2021-08-04,excluded
2362806,OXY,2021-08-04,test
2363294,MCK,2021-08-04,test
2363319,WU,2021-08-04,excluded
2363325,DXC,2021-08-04,excluded
2363330,TRMB,2021-08-04,excluded
2363358,ETSY,2021-08-04,excluded
2363396,FRT,2021-08-04,test
2363671,EA,2021-08-04,excluded
2364346,EPAM,2021-08-04,test
2364370,CAH,2021-08-04,excluded
2364382,XRAY,2021-08-05,excluded
2364404,MRNA,2021-08-05,test
2364406,AES,2021-08-05,excluded
2364421,REGN,2021-08-04,excluded
2364423,CI,2021-08-05,excluded
2364429,BDX,2021-08-05,excluded
2364447,ZTS,2021-08-05,excluded
2364452,MUR,2021-08-04,excluded
2364501,NRG,2021-08-05,excluded
2364515,MET,2021-08-04,excluded
2364516,PENN,2021-08-05,excluded
2364530,ATO,2021-08-05,test
2364543,PWR,2021-08-05,excluded
2364545,ALB,2021-08-05,excluded
2364576,BLDR,2021-08-05,test
2364593,ALL,2021-08-04,excluded
2364610,DUK,2021-08-05,excluded
2364670,EOG,2021-08-04,excluded
2364760,TRGP,2021-08-05,excluded
2364825,APA,2021-08-04,excluded
2364908,PNW,2021-08-05,excluded
2365680,RMD,2021-08-05,excluded
2365719,MSI,2021-08-05,excluded
2366918,TRIP,2021-08-05,excluded
2366981,FLR,2021-08-06,excluded
2366999,AIG,2021-08-05,excluded
2367104,CTVA,2021-08-06,excluded
2367158,GT,2021-08-05,test
2367196,D,2021-08-06,excluded
2367260,IFF,2021-08-06,excluded
2367492,VTR,2021-08-06,excluded
2369754,TSN,2021-08-09,excluded
2369842,VTRS,2021-08-09,excluded
2371255,CF,2021-08-09,excluded
2371491,TDG,2021-08-10,excluded
2374081,EBAY,2021-08-11,excluded
2374769,BR,2021-08-11,excluded
2375404,OGN,2021-08-12,excluded
2379854,WMT,2021-08-16,excluded
2380468,A,2021-08-16,test
2381706,KEYS,2021-08-18,excluded
2381712,CSCO,2021-08-18,excluded
2381793,NVDA,2021-08-23,excluded
2382246,M,2021-08-19,excluded
2382274,BBWI,2021-08-18,test
2382284,TPR,2021-08-18,excluded
2382335,KSS,2021-08-19,test
2383116,DE,2021-08-16,excluded
2384149,PANW,2021-08-23,excluded
2385204,JWN,2021-08-25,excluded
2385226,URBN,2021-08-24,excluded
2386039,ADSK,2021-08-25,test
2386067,NTAP,2021-08-25,excluded
2386101,CRM,2021-08-25,excluded
2386629,ANF,2021-08-25,excluded
2386634,COTY,2021-08-25,excluded
2386663,SJM,2021-11-23,excluded
2387045,HPQ,2021-08-26,excluded
2388950,CTLT,2021-08-30,excluded
2390328,CPB,2021-08-31,excluded
2391221,COO,2021-09-02,excluded
2391227,HPE,2021-09-01,excluded
2392309,GIS,2021-12-21,excluded
2392536,MKC,2021-09-30,excluded
2394467,KR,2021-09-10,excluded
2399639,AZO,2021-09-21,test
2400290,KBH,2021-09-22,test
2400486,DRI,2021-09-23,excluded
2402245,FDS,2021-09-28,excluded
2402497,MU,2021-09-28,test
2402753,JBL,2021-09-29,excluded
2403246,PAYX,2021-09-30,test
2404477,AYI,2021-10-06,excluded
2404670,GM,2021-10-27,test
2405229,EMR,2021-11-03,test
2405553,FAST,2021-10-12,test
2405869,BLK,2021-10-13,excluded
2405878,JPM,2021-10-13,excluded
2406228,USB,2021-10-14,excluded
2406276,BAC,2021-10-14,excluded
2406285,KOS,2021-11-05,excluded
2406309,C,2021-10-14,excluded
2406358,WFC,2021-10-14,excluded
2406372,APD,2021-11-04,excluded
2406408,WBA,2021-10-15,excluded
2406524,AA,2021-10-14,excluded
2406671,TFC,2021-10-15,test
2406690,PNC,2021-10-15,test
2407023,CDW,2021-11-03,excluded
2407350,BNY,2021-10-19,test
2407354,SNV,2021-10-19,test
2407379,HAL,2021-10-29,test
2407389,PM,2021-10-19,excluded
2407390,TRV,2021-10-19,test
2407430,DOV,2021-10-19,excluded
2407601,BA,2021-10-27,excluded
2407648,OMC,2021-10-19,excluded
2407970,CMA,2021-10-20,excluded
2407974,NDAQ,2021-10-20,excluded
2407996,VZ,2021-10-20,excluded
2408018,CFG,2021-10-20,excluded
2408059,FHN,2021-10-20,excluded
2408064,MKTX,2021-10-20,excluded
2408111,NTRS,2021-10-20,test
2408741,PPG,2021-10-20,excluded
2408806,T,2021-10-21,excluded
2408843,UNP,2021-10-21,excluded
2408848,IQV,2021-10-21,excluded
2408868,BX,2021-10-22,excluded
2408891,EFX,2021-10-21,excluded
2408916,AN,2021-10-20,excluded
2408974,TSCO,2021-10-21,excluded
2408975,SNA,2021-10-19,excluded
2409017,CCI,2021-10-21,excluded
2409052,GPC,2021-10-21,excluded
2409339,RJF,2021-10-27,excluded
2411728,OTIS,2021-10-25,excluded
2412468,XRX,2021-10-26,excluded
2412489,BRO,2021-10-25,excluded
2412511,GE,2021-10-26,excluded
2412524,HAS,2021-10-25,excluded
2412532,RTX,2021-10-26,test
2412536,PHM,2021-10-26,excluded
2412546,GLW,2021-10-26,excluded
2412808,LMT,2021-10-26,excluded
2412864,PCAR,2021-10-25,excluded
2413166,FFIV,2021-10-26,excluded
2413182,AMD,2021-10-27,excluded
2413200,CHRW,2021-10-26,test
2413238,V,2021-10-26,excluded
2413240,MSFT,2021-12-07,test
2413253,DLR,2021-10-26,excluded
2413875,NAVI,2021-10-27,excluded
2413894,BG,2021-10-27,excluded
2413904,BSX,2021-10-27,excluded
2413906,MAS,2021-10-26,excluded
2413945,ADP,2021-10-27,excluded
2413946,KHC,2021-10-26,excluded
2414129,PFG,2021-10-27,excluded
2414152,BMY,2021-10-27,test
2414153,IP,2021-10-27,excluded
2414173,IEX,2021-10-27,excluded
2414420,EQR,2021-10-27,excluded
2414663,ALGN,2021-10-27,excluded
2414697,CTSH,2021-10-27,excluded
2415435,LKQ,2021-10-28,excluded
2415436,TFX,2021-10-27,excluded
2415442,SWK,2021-10-28,excluded
2415500,ICE,2021-10-28,excluded
2415515,MRK,2021-10-28,excluded
2415516,CARR,2021-10-28,excluded
2415524,CMCSA,2021-10-27,excluded
2415529,WST,2021-10-28,excluded
2415530,CAT,2021-10-28,test
2415551,SCI,2021-10-27,excluded
2415578,AMT,2021-10-28,excluded
2415583,LH,2021-10-28,excluded
2415609,AEP,2021-10-28,excluded
2415626,MA,2021-10-28,excluded
2415717,HBAN,2021-10-28,test
2415721,ITW,2021-10-27,excluded
2415787,EHC,2021-10-28,excluded
2415789,EQT,2021-10-28,excluded
2415978,BC,2021-10-27,excluded
2416352,CNX,2021-10-28,excluded
2416560,VRSN,2021-10-28,excluded
2416616,WDC,2021-10-28,excluded
2416632,DXCM,2021-10-27,test
2416659,RMD,2021-10-28,excluded
2416679,MPWR,2021-10-28,excluded
