call_id,year,ticker,cik,company,score,runner_up,runner_up_score,date,date_source,call_type,flags
2049275,2020,IPG,51644,,12,AAPL,3,2020-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2049290,2020,BSX,885725,,19,SNTL,2,2020-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2049349,2020,ADP,8670,,6,,0,2020-07-29,pdf_page1,earnings,match:greeting0
2049374,2020,CAR,723612,,13,,0,2020-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2049390,2020,NSC,702165,,28,UNP,1,2020-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2049514,2020,GM,1467858,,18,ESCA,3,2020-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2049546,2020,BXP,1037540,,31,UAA,3,2020-08-11,pdf_created,earnings,match:greeting0;match:greeting3;match:greeting6;date_from_creation_stamp
2049587,2020,BA,12927,,19,,0,2020-07-29,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2049623,2020,ETR,65984,,9,ELC,4,2020-07-29,pdf_page1,earnings,match:greeting0
2049626,2020,OKE,1039684,"ONEOK, Inc.",23,SNIRF,2,2020-07-28,pdf_created,earnings,match:pdf_company;match:greeting0;match:greeting1;match:greeting6;date_from_creation_stamp
2050224,2020,QCOM,804328,,15,,0,2020-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2050241,2020,FICO,814547,FICO,14,TRU,3,2020-06-30,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
2050285,2020,LRCX,707549,,14,,0,2020-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2050301,2020,CTSH,1058290,,13,MSFT,3,2020-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2050308,2020,PYPL,1633917,Hewlett-Packard Company,15,SHOP,3,2020-07-29,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
2050348,2020,NOW,1373715,,9,MSFT,2,2020-07-28,pdf_created,earnings,match:greeting0;date_from_creation_stamp
2050363,2020,EQIX,1101239,,15,MCO,2,2020-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2050943,2020,LLY,59478,,4,,0,2020-07-29,pdf_created,unknown,date_from_creation_stamp
2051101,2020,LKQ,1065696,,12,,0,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2051107,2020,SWK,93556,,21,,0,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
2051110,2020,FTI,1681459,,15,,0,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2051114,2020,DD,1666700,,15,,0,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2051117,2020,TXT,217346,,15,,0,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2051135,2020,ADM,7084,,16,GRAN,3,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2051144,2020,TFX,96943,,21,,0,2020-07-29,pdf_created,earnings,match:greeting0;match:greeting1;match:greeting6;date_from_creation_stamp
2051161,2020,ICE,1571949,,13,GLDI,2,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2051165,2020,UPS,1090727,,12,ORN,2,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2051174,2020,BAX,10456,,20,,0,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2051175,2020,,,,3,CI,2,2020-07-30,pdf_page1,earnings,unresolved:ambiguous
2051176,2020,PG,80424,,9,,0,2020-07-30,pdf_page1,earnings,match:greeting6
2051181,2020,KHC,1637459,,10,,0,2020-07-30,pdf_created,earnings,match:greeting0;date_from_creation_stamp
2051197,2020,CARR,1783180,,12,CB,3,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2051217,2020,SCI,89089,,16,,0,2020-07-28,pdf_created,earnings,match:greeting0;match:greeting3;match:greeting6;date_from_creation_stamp
2051233,2020,CMCSA,1166691,,15,UVV,3,2020-07-29,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2051245,2020,XYL,1524472,,15,,0,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2051246,2020,MRSH,62709,Marsh & McLennan Companies,18,,0,2020-08-06,pdf_created,earnings,match:pdf_company;match:greeting6;date_from_creation_stamp
2051253,2020,AMP,820027,,13,,0,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2051257,2020,NOC,1133421,,22,LMT,2,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2051277,2020,RJF,720005,,20,,0,2020-07-29,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2051283,2020,AMT,1053507,,15,,0,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2051299,2020,K,55067,,15,MORN,2,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2051315,2020,MAS,62996,,15,HD,1,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2051319,2020,XEL,72903,Xcel Energy,20,,0,2020-07-29,pdf_created,earnings,match:pdf_company;match:greeting0;match:greeting6;date_from_creation_stamp
2051383,2020,,,,3,HUBB,1,2020-07-30,pdf_page1,earnings,unresolved:body_only_tail
2051385,2020,IP,51434,,22,WY,3,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2051537,2020,APA,1841666,,9,XYZ,3,2020-07-29,pdf_created,earnings,match:greeting0;date_from_creation_stamp
2051546,2020,GPC,40987,,16,GIC,1,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2051550,2020,CCI,1051470,,21,,0,2020-07-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2051554,2020,BC,14930,Cubicle Ninjas,15,FRHC,3,2020-07-29,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2051556,2020,URI,1067701,,9,,0,2020-07-29,pdf_created,earnings,match:greeting6;date_from_creation_stamp
2051824,2020,AVB,915912,,15,AWX,3,2020-07-29,pdf_page1,earnings,match:greeting0;match:greeting6
2051918,2020,MCO,1059556,Moody's Corporation,11,,0,2020-07-30,pdf_page1,earnings,match:pdf_company;match:greeting0
2052294,2020,GILD,882095,,13,PPLI,2,2020-07-30,pdf_page1,earnings,match:greeting1;match:greeting6
2052317,2020,AMZN,1018724,,7,,0,2020-07-29,pdf_created,earnings,match:greeting0;date_from_creation_stamp
2052339,2020,TAP,24545,,13,,0,2020-07-30,pdf_page1,earnings,match:greeting0;match:greeting6
2052378,2020,VRTX,875320,,19,CRSP,2,2020-07-30,pdf_created,earnings,match:greeting0;match:greeting3;match:greeting6;date_from_creation_stamp
2052592,2020,MTD,1037646,,17,,0,2020-07-30,pdf_page1,earnings,match:greeting1;match:greeting3;match:greeting6
2053244,2020,MRK,310158,,15,MRNA,3,2020-07-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2053249,2020,CBRE,1138118,CBRE,14,,0,2020-07-31,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
2053256,2020,X,1163302,,7,SNIRF,2,,,earnings,match:greeting0;no_date
2053293,2020,CAT,18230,Caterpillar Inc.,23,WFC,1,2020-07-31,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting1;match:greeting6
2053295,2020,LHX,202058,,13,LDOS,2,,,earnings,match:greeting0;match:greeting6;no_date
2053310,2020,VFC,103379,,12,POWW,3,2020-07-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2053319,2020,CHTR,1091667,,6,,0,2020-07-31,pdf_page1,earnings,match:greeting0
2053333,2020,CBOE,1374310,,13,III,2,2020-07-31,pdf_page1,earnings,match:greeting0;match:greeting6
2053470,2020,XOM,34088,,16,XYZ,3,2020-07-31,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2053488,2020,ITW,49826,,12,WFC,1,2020-07-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2053500,2020,SNA,91440,,41,PPLI,2,2020-07-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2053567,2020,WY,106535,,15,,0,2020-07-31,pdf_page1,earnings,match:greeting0;match:greeting6
2053602,2020,LYB,1489393,,6,MOMO,2,2020-07-31,pdf_page1,earnings,match:greeting0
2053706,2020,PSX,1534701,,18,,0,2020-07-31,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
2056629,2020,MOR,1340243,,7,INCY,3,2020-08-03,pdf_created,earnings,match:greeting3;date_from_creation_stamp
2056651,2020,MCK,927653,,15,,0,2020-08-03,pdf_page1,earnings,match:greeting0;match:greeting6
2056707,2020,TSN,100493,,24,,0,2020-08-03,pdf_page1,earnings,match:greeting0;match:greeting6
2056721,2020,CMS,811156,,10,ENGS,2,2020-08-03,pdf_page1,earnings,match:greeting0
2056806,2020,MPC,1510295,Marathon Petroleum Corporation,16,,0,2020-08-03,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
2056985,2020,CLX,21076,,13,UBER,3,2020-07-31,pdf_created,earnings,match:greeting0;match:greeting3;date_from_creation_stamp
2057269,2020,SBAC,1034054,,6,METRY,2,2020-07-31,pdf_created,earnings,match:greeting0;date_from_creation_stamp
2057281,2020,KLAC,319201,,12,,0,2020-08-03,pdf_page1,earnings,match:greeting0;match:greeting6
2057287,2020,TTWO,946581,,12,ULCC,3,2020-08-02,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2057979,2020,IT,749251,,15,,0,2020-08-04,pdf_page1,earnings,match:greeting0;match:greeting6
2058004,2020,AIG,5272,,6,HRTG,1,2020-08-03,pdf_page1,earnings,match:greeting0
2058050,2020,LEG,58492,,14,,0,2020-08-03,pdf_page1,earnings,match:greeting0;match:greeting6
2058378,2020,HSIC,1000228,,37,,0,2020-08-03,pdf_created,earnings,match:greeting0;match:greeting5;match:greeting6;date_from_creation_stamp
2058441,2020,WMB,107263,,15,,0,2020-08-04,pdf_page1,earnings,match:greeting0;match:greeting6
2058568,2020,TDG,1260221,,15,,0,2020-08-04,pdf_page1,earnings,match:greeting0;match:greeting6
2058575,2020,VMC,1396009,,21,,0,2020-08-04,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2058597,2020,MOS,1285785,,13,GLDI,3,2020-08-03,pdf_created,conference,match:greeting0;match:greeting3;date_from_creation_stamp
2058807,2020,EMN,915389,,14,,0,2020-08-03,pdf_page1,earnings,match:greeting0;match:greeting6
2058923,2020,ESS,920522,,14,OBT,3,2020-08-02,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2058974,2020,EMR,32604,,12,HD,1,2020-08-04,pdf_page1,earnings,match:greeting0;match:greeting6
2059016,2020,IR,1699150,,19,PERF,2,2020-08-04,pdf_page1,earnings,match:greeting0;match:greeting6
2059029,2020,O,726728,,11,PROP,6,2020-08-03,pdf_created,earnings,match:greeting0;match:greeting1;date_from_creation_stamp
2059209,2020,ANET,1596532,,10,NOK,3,2020-08-04,pdf_created,earnings,match:greeting1;date_from_creation_stamp
2059234,2020,WU,1365135,,39,,0,2020-08-04,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2060219,2020,CVS,64803,,25,,0,2020-08-05,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2060267,2020,CDW,1402057,,6,,0,2020-08-05,pdf_page1,earnings,match:greeting0
2060333,2020,NI,1111711,,21,WFC,1,2020-08-05,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
2060337,2020,FMC,37785,,16,,0,2020-08-05,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2060407,2020,VRSK,1442145,,12,MS,1,2020-08-04,pdf_page1,earnings,match:greeting0;match:greeting6
2060438,2020,CRL,1100682,,12,,0,2020-08-05,pdf_page1,earnings,match:greeting0;match:greeting6
2060459,2020,MTG,876437,MGIC,14,,0,2020-08-03,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2060582,2020,BWA,908255,,9,,0,2020-08-05,pdf_page1,earnings,match:greeting0
2060674,2020,PRU,1137774,,16,,0,2020-08-05,pdf_page1,earnings,match:greeting0;match:greeting6
2060682,2020,AIZ,1267238,,15,ALL,3,2020-08-10,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2060750,2020,DVN,1090012,Devon Energy,15,,0,2020-08-04,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
2061324,2020,WDC,106040,,25,,0,,,earnings,match:greeting0;match:greeting6;no_date
2061348,2020,RMD,943819,QB Marketing,9,NVS,3,2020-08-05,pdf_page1,earnings,match:greeting1
2061395,2020,TRMB,864749,,15,,0,2020-08-05,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2061417,2020,LUMN,18926,,15,,0,2020-05-06,pdf_page1,earnings,match:greeting0;match:greeting6;date_disagreement
2061427,2020,ETSY,1370637,,12,PPLI,2,2020-08-05,pdf_page1,earnings,match:greeting0;match:greeting6
2062350,2020,EPAM,1352010,,13,,0,2020-08-06,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2062364,2020,XRAY,818479,,26,,0,2020-08-06,pdf_page1,earnings,match:greeting0;match:greeting6
2062396,2020,CAH,721371,,11,,0,2020-08-05,pdf_created,earnings,match:greeting0;date_from_creation_stamp
2062420,2020,ANSS,1013462,,15,MSFT,2,2020-08-04,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2062483,2020,BDX,10795,,12,,0,2020-08-06,pdf_page1,earnings,match:greeting0;match:greeting6
2062498,2020,ALB,915913,,21,LTUM,3,2020-08-06,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
2062500,2020,AWK,1410636,,12,WAT,3,2020-08-06,pdf_page1,earnings,match:greeting0;match:greeting6
2062511,2020,PWR,1050915,,16,D,1,2020-08-07,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2062524,2020,IRM,1020569,,20,GLDI,1,2020-08-06,pdf_page1,earnings,match:greeting0;match:greeting6
2062538,2020,BMY,14272,Bristol-Myers Squibb Company,16,,0,2020-08-06,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
2062541,2020,,,,3,SLND,0,2020-08-06,pdf_page1,earnings,unresolved:body_only_tail
2062561,2020,ZTS,1555280,,19,,0,2020-08-06,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2062580,2020,CTVA,1755672,,15,MGN,3,2020-08-06,pdf_page1,earnings,match:greeting0;match:greeting6
2062594,2020,ATO,731802,Atmos Energy,21,,0,2020-08-06,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
2062668,2020,LNC,59558,,14,ATH-PA,2,2020-08-05,pdf_page1,earnings,match:greeting0;match:greeting6
2062675,2020,SEE,1012100,,22,,0,2020-08-06,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
2062677,2020,HWM,4281,,16,BA,3,2020-08-06,pdf_page1,earnings,match:greeting0;match:greeting6
2062679,2020,HII,1501585,,20,XYZ,3,2020-08-06,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
2062689,2020,NCLH,1513761,,15,RCL,3,2020-08-05,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2062866,2020,PH,76334,,7,MSTR,3,2020-08-06,pdf_page1,earnings,match:greeting0
2062982,2020,CF,1324404,,9,,0,2017-11-01,pdf_page1,earnings,match:greeting0;date_disagreement
2063041,2020,PNW,764622,,7,METRY,3,2020-08-06,pdf_page1,earnings,match:greeting0
2063130,2020,MET,1099219,,15,,0,2020-08-05,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2063675,2020,DXC,1688568,,16,SABR,3,2020-08-06,pdf_page1,earnings,match:greeting0;match:greeting6
2063686,2020,FSLR,1274494,,15,EBF,2,,,earnings,no_date
2063713,2020,MSI,68505,,14,NYT,1,2020-08-06,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2063842,2020,FTNT,1262039,,19,IT,2,2020-08-06,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2064893,2020,TRIP,1526520,,15,TCOM,7,2020-08-06,pdf_page1,earnings,match:greeting0;match:greeting6
2064936,2020,KIM,879101,,12,ACI,3,2020-08-07,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2065040,2020,LNT,352541,,20,ENGS,3,2020-08-07,pdf_page1,earnings,match:greeting0;match:greeting6
2065137,2020,EOG,821189,,14,,0,2020-08-06,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2065334,2020,MHK,851968,"Hawthorne Visual Communications, Inc.",14,,0,2020-08-11,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2067188,2020,DUK,1326160,,20,ENGS,3,2020-08-10,pdf_page1,earnings,match:greeting0;match:greeting6
2068771,2020,IFF,51253,,12,,0,2020-08-11,pdf_page1,earnings,match:greeting0;match:greeting6
2068776,2020,SYY,96021,,15,,0,2020-08-11,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2068885,2020,OXY,797468,,13,PR,2,2020-08-11,pdf_page1,earnings,match:greeting0;match:greeting6
2071129,2020,CSCO,858877,,13,MS,1,2020-08-12,pdf_page1,earnings,match:greeting0;match:greeting6
2072046,2020,TPR,1116132,,13,,0,2020-08-13,pdf_created,earnings,match:greeting3;match:greeting6;date_from_creation_stamp
2073027,2020,AMAT,6951,,15,KKSIY,1,,,earnings,match:greeting0;match:greeting6;no_date
2076377,2020,WMT,104169,,15,GS,1,2020-08-17,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2076479,2020,KSS,885639,,21,LE,3,2020-08-18,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
2078156,2020,NVDA,1045810,,15,MRLN,2,2020-08-24,pdf_page1,earnings,match:greeting0;match:greeting6
2079505,2020,KEYS,1601046,,13,JEF,4,2020-08-21,pdf_created,earnings,match:greeting0;match:greeting2;match:greeting6;date_from_creation_stamp
2082642,2020,PANW,1327567,,11,MGHL,2,2020-08-24,pdf_page1,earnings,
2085031,2020,COTY,1024305,,6,WFC,1,2020-08-27,pdf_created,earnings,match:greeting0;date_from_creation_stamp
2085045,2020,BLDR,1316835,,33,,0,2020-07-31,pdf_page1,earnings,match:greeting0;match:greeting6
2086974,2020,CTLT,1596783,,15,MRNA,3,2020-08-31,pdf_page1,earnings,match:greeting0;match:greeting6
2088415,2020,M,794367,,15,PII,3,2020-09-02,pdf_page1,earnings,match:greeting0;match:greeting6
2165235,2021,XRAY,818479,,49,,0,2021-03-01,pdf_page1,earnings,match:greeting3
2165476,2021,,,,2,MSFT,2,2021-01-26,pdf_page1,unknown,unresolved:ambiguous
2165503,2021,,,,0,,0,2021-01-27,pdf_page1,earnings,unresolved:no_candidates
2165532,2021,AMT,1053507,,9,,0,2021-02-25,pdf_page1,earnings,
2165566,2021,,,,2,CCK,1,2021-02-22,pdf_created,earnings,unresolved:ambiguous;date_from_creation_stamp
2165602,2021,HUM,49071,The Boston Consulting Group,3,,0,2019-12-31,pdf_page1,unknown,date_disagreement
2165796,2021,,,,0,,0,2021-01-27,pdf_page1,earnings,unresolved:no_candidates
2165804,2021,WBA,1618921,,3,,0,2021-01-07,pdf_page1,earnings,
2165860,2021,,,,0,,0,2021-02-10,pdf_created,unknown,unresolved:no_candidates;date_from_creation_stamp
2165926,2021,,,,0,,0,2021-02-11,pdf_created,earnings,unresolved:no_candidates;date_from_creation_stamp
2166344,2021,STZ,16918,,14,CGC,3,2021-01-13,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2166366,2021,,,,4,CCI,3,2021-01-28,pdf_created,unknown,unresolved:ambiguous;date_from_creation_stamp
2166478,2021,MU,723125,,14,,0,2021-01-07,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2166549,2021,,,,0,,0,2021-01-26,pdf_page1,earnings,unresolved:no_candidates
2167894,2021,CTLT,1596783,,3,,0,2021-02-02,pdf_page1,conference,
2167900,2021,,,,3,SNY,2,2021-02-05,pdf_created,conference,unresolved:ambiguous;date_from_creation_stamp
2167920,2021,EFX,33185,,9,,0,2021-02-11,pdf_page1,ma,match:greeting6
2167940,2021,,,,0,,0,2021-02-04,pdf_page1,conference,unresolved:no_candidates
2167947,2021,,,,3,VRTX,2,2021-02-01,pdf_created,conference,unresolved:ambiguous;date_from_creation_stamp
2167977,2021,,,,2,BMY,0,2021-02-04,pdf_page1,earnings,unresolved:body_only_tail
2168028,2021,,,,3,BIIB,3,2021-02-03,pdf_page1,conference,unresolved:ambiguous
2168032,2021,ZTS,1555280,,3,,0,2021-02-16,pdf_page1,conference,
2168074,2021,,,,1,F,1,2021-02-04,pdf_page1,earnings,unresolved:weak_evidence
2168422,2021,JNJ,200406,,5,,0,2021-01-25,pdf_created,conference,date_from_creation_stamp
2168436,2021,,,,3,AMGN,2,2021-02-02,pdf_created,conference,unresolved:ambiguous;date_from_creation_stamp
2168508,2021,TMO,97745,,4,PFE,2,2021-02-01,pdf_page1,conference,
2168577,2021,,,,3,MRK,3,2021-02-04,pdf_created,conference,unresolved:ambiguous;date_from_creation_stamp
2169254,2021,BSX,885725,,11,,0,2021-02-03,pdf_page1,earnings,
2169258,2021,LLY,59478,,4,,0,2021-01-28,pdf_created,conference,date_from_creation_stamp
2169269,2021,,,,3,LH,3,2021-02-11,pdf_page1,conference,unresolved:ambiguous
2169371,2021,,,,1,IPGP,0,2021-02-15,pdf_created,conference,unresolved:weak_evidence;date_from_creation_stamp
2169376,2021,,,,0,,0,2021-01-26,pdf_created,conference,unresolved:no_candidates;date_from_creation_stamp
2169398,2021,PFE,78003,,3,,0,2021-02-02,pdf_page1,conference,
2169475,2021,,,,3,APA,1,,,unknown,unresolved:body_only_tail;no_date
2169550,2021,,,,0,,0,2021-02-17,pdf_page1,conference,unresolved:no_candidates
2169773,2021,,,,3,QCOM,2,2021-02-05,pdf_created,conference,unresolved:ambiguous;date_from_creation_stamp
2169910,2021,CI,1739940,Cigna,5,,0,2021-02-03,pdf_created,conference,match:pdf_company;date_from_creation_stamp
2169941,2021,,,,0,,0,2021-02-03,pdf_page1,conference,unresolved:no_candidates
2169987,2021,,,,0,,0,2021-02-04,pdf_page1,earnings,unresolved:no_candidates
2170183,2021,KBH,795266,,9,SNIRF,3,2021-01-12,pdf_created,earnings,match:greeting0;date_from_creation_stamp
2170317,2021,V,1403161,,6,,0,2021-01-28,pdf_page1,earnings,match:greeting6
2170348,2021,CVS,64803,,15,PPLI,2,2021-02-16,pdf_page1,conference,
2170814,2021,HSIC,1000228,,12,HCSG,1,2021-02-16,pdf_created,conference,date_from_creation_stamp
2171099,2021,,,,3,DHR,3,2021-01-28,pdf_page1,earnings,unresolved:ambiguous
2171602,2021,,,,1,WST,0,2021-02-18,pdf_created,conference,unresolved:weak_evidence;date_from_creation_stamp
2172976,2021,JPM,19617,,14,MGHL,3,2021-01-15,pdf_page1,earnings,match:greeting0;match:greeting6
2173048,2021,PNC,713676,PNC Bank,6,BLK,3,2021-01-15,pdf_page1,earnings,match:greeting2
2173049,2021,WFC,72971,,17,,0,2021-01-15,pdf_page1,earnings,match:greeting0
2173111,2021,C,831001,,9,WFC,1,2021-01-15,pdf_page1,earnings,match:greeting0
2174008,2021,COP,1163165,,9,SNIRF,3,2021-02-02,pdf_created,meeting,match:greeting0;date_from_creation_stamp
2175199,2021,CMA,28412,,15,,0,2021-01-18,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2175598,2021,,,,3,WMB,3,2021-02-23,pdf_page1,earnings,unresolved:ambiguous
2176463,2021,BNY,1390777,,23,JHG,2,2021-01-19,pdf_created,earnings,match:greeting0;match:greeting2;match:greeting6;date_from_creation_stamp
2176507,2021,PG,80424,,9,,0,2021-01-20,pdf_page1,earnings,match:greeting6
2176512,2021,USB,36104,US Bancorp,8,TBBK,2,2021-01-20,pdf_page1,earnings,match:pdf_company;match:greeting0
2176582,2021,FAST,815556,,15,,0,2021-01-20,pdf_page1,earnings,match:greeting0;match:greeting6
2176951,2021,AA,1675149,,9,KALU,1,2021-01-20,pdf_page1,earnings,match:greeting0
2177644,2021,,,,2,MGHL,0,2021-01-20,pdf_page1,earnings,unresolved:body_only_tail
2177658,2021,TFC,92230,,12,PPLI,2,2021-01-21,pdf_page1,earnings,match:greeting0;match:greeting3
2177753,2021,FITB,35527,,13,WFC,1,2021-01-21,pdf_page1,earnings,match:greeting0;match:greeting6
2177795,2021,KEY,91576,,14,,0,2021-01-21,pdf_page1,earnings,match:greeting0;match:greeting6
2177828,2021,TRV,86312,,3,OBAI,1,2021-01-21,pdf_page1,earnings,
2177844,2021,NTRS,73124,The Northern Trust Company,21,WFC,1,2021-01-21,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
2177993,2021,UNP,100885,,26,MS,1,2021-01-21,pdf_page1,earnings,match:greeting0;match:greeting6
2178168,2021,CSX,277948,,12,,0,2021-01-21,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2178303,2021,DUK,1326160,,13,,0,2021-02-11,pdf_page1,earnings,date_disagreement
2178837,2021,PPG,79879,,7,VNCE,3,2021-01-21,pdf_page1,earnings,match:greeting0
2178870,2021,HBAN,49196,,17,AAPL,2,2021-01-22,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2178931,2021,FHN,36966,,21,BRC,3,2021-01-22,pdf_page1,earnings,match:greeting0;match:greeting6
2180857,2021,KMB,55785,,13,WFC,1,2021-01-25,pdf_page1,earnings,match:greeting0;match:greeting6
2181387,2021,XRX,1770450,,9,NOW,2,2021-01-25,pdf_created,earnings,match:greeting0;date_from_creation_stamp
2181393,2021,GE,40545,,13,BKR,3,2021-01-26,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2181395,2021,BRO,79282,,20,PERF,2,2021-01-25,pdf_page1,earnings,match:greeting0;match:greeting6
2181399,2021,ROK,1024478,,14,INTJ,3,2021-01-26,pdf_page1,earnings,match:greeting0;match:greeting6
2181406,2021,RTX,101829,Raytheon Technologies,19,,0,2021-01-26,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
2181408,2021,STLD,1022671,JPMorgan Chase & Co.,18,PPLI,2,2021-01-25,pdf_created,earnings,match:pdf_company;match:greeting0;match:greeting6;date_from_creation_stamp
2181422,2021,AXP,4962,,17,,0,2021-01-25,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2181423,2021,DHI,882184,,22,FOR,3,2021-01-25,pdf_created,earnings,match:greeting2;match:greeting3;date_from_creation_stamp
2181451,2021,IVZ,914208,,15,,0,2021-01-26,pdf_page1,earnings,match:greeting0;match:greeting6
2181452,2021,ADM,7084,,16,VNCE,2,2021-01-26,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
2181489,2021,MMM,66740,,12,,0,2021-01-26,pdf_page1,earnings,match:greeting0;match:greeting6
2181591,2021,PCAR,75362,,15,,0,2021-01-26,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2181611,2021,LMT,936468,,22,NOC,1,2021-01-26,pdf_page1,earnings,match:greeting0
2181689,2021,,,,0,,0,2021-02-11,pdf_page1,earnings,unresolved:no_candidates
2181770,2021,AMD,2488,,12,ULCC,3,2021-01-26,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
2181773,2021,COF,927628,,12,SNOW,3,2021-01-26,pdf_page1,earnings,match:greeting0;match:greeting6
2181779,2021,,,,2,VNCE,1,2021-02-09,pdf_page1,meeting,unresolved:ambiguous
2181789,2021,MSFT,789019,,15,INTJ,2,2021-01-27,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
