dataset,convention,split,target,horizon,model,segment,n,mse,mae,r2_oos,spearman_q,gbdt_mse_std,dm_p_vs_persistence
fincall,calendar,ticker_disjoint,v,7,persistence,test,484,0.5803520712363726,0.6017742684797319,0.0,0.25549293221771496,,
fincall,calendar,ticker_disjoint,v,7,persistence,val,239,0.6568546912104573,0.6332694572226766,0.0,0.18159501296691277,,
fincall,calendar,ticker_disjoint,v,15,ewma,test,484,0.2376909537360781,0.3883756852538306,0.07944031491706949,0.5836330842118845,,0.08016891060688247
fincall,calendar,ticker_disjoint,v,15,ewma,val,239,0.2925591932734178,0.42561127699536655,0.2102197817347149,0.41395337499365287,,0.00013407089245825142
fincall,calendar,ticker_disjoint,v,15,garch,test,484,0.22564676916272366,0.36381395528076066,0.12608656116100025,0.5315426361193417,,0.0578903579279082
fincall,calendar,ticker_disjoint,v,15,garch,val,238,0.2525422963945624,0.3854554403031099,0.3173763952899159,0.41677965432871605,,3.2273208230951623e-06
fincall,calendar,ticker_disjoint,v,15,gbdt_tickerFE,test,484,0.22812005189315973,0.37138331454486306,0.11650771797970136,0.47947039276750203,0.0027570347900462413,0.04250149165561555
fincall,calendar,ticker_disjoint,v,15,gbdt_tickerFE,val,239,0.2511517013306209,0.3902277450031155,0.3220016664825206,0.35122284564407635,0.004306646593489659,1.6247882551719465e-05
fincall,calendar,ticker_disjoint,v,15,har,test,484,0.19228837526010353,0.34062197907378117,0.25528118175209624,0.5880679110605107,,5.210684886090355e-06
fincall,calendar,ticker_disjoint,v,15,har,val,239,0.22688931738937315,0.36176702802327343,0.3874993549002165,0.4364247810885508,,5.291547016855705e-10
fincall,calendar,ticker_disjoint,v,15,persistence,test,484,0.2582026538721009,0.39503236407602316,0.0,0.4654348566898094,,
fincall,calendar,ticker_disjoint,v,15,persistence,val,239,0.3704311484478685,0.47150856135275837,0.0,0.313712858256189,,
fincall,calendar,ticker_disjoint,v,30,ewma,test,484,0.20871572436427352,0.35463501549252574,-0.07090803422079528,0.615848469746436,,0.05116512499723775
fincall,calendar,ticker_disjoint,v,30,ewma,val,239,0.2504118376283441,0.3826097438259704,0.016372297133509406,0.49258967474054666,,0.6841810386966382
fincall,calendar,ticker_disjoint,v,30,garch,test,484,0.17777328248920432,0.3184059622412243,0.08785580450459052,0.6172602896752603,,0.23477749200051906
fincall,calendar,ticker_disjoint,v,30,garch,val,238,0.19754629195254467,0.32627862314602774,0.22674101931088053,0.5104034864497051,,0.0008837057628914307
fincall,calendar,ticker_disjoint,v,30,gbdt_tickerFE,test,484,0.1800109793288746,0.32942652613811857,0.0763743144009938,0.5240885752855761,0.0016081183954224415,0.14885361696299798
fincall,calendar,ticker_disjoint,v,30,gbdt_tickerFE,val,239,0.20724348248931043,0.3329588723940592,0.18593932081772171,0.4111546666359519,0.004741752832420704,0.011610180636228686
fincall,calendar,ticker_disjoint,v,30,har,test,484,0.16006924115703092,0.30547303248631014,0.17869419321991076,0.610028385710261,,0.00011357679531718383
fincall,calendar,ticker_disjoint,v,30,har,val,239,0.1818696514772417,0.31371626787404333,0.28560874278956316,0.49627815375691764,,1.4176899965782231e-08
fincall,calendar,ticker_disjoint,v,30,persistence,test,484,0.19489602999956707,0.3357399700290599,0.0,0.5793969405026013,,
fincall,calendar,ticker_disjoint,v,30,persistence,val,239,0.2545798953187199,0.3727969351366958,0.0,0.4648621893314837,,
maec,trading,combined,dv,3,ewma,test,102,0.6507960201516537,0.6412600088479569,0.44805866461134036,0.7237557092548574,,1.5562435423601625e-05
maec,trading,combined,dv,3,ewma,val,4,0.3475381274279483,0.3521492286437701,0.4220780719308592,0.7999999999999999,,0.1683007448313317
maec,trading,combined,dv,3,garch,test,102,0.8325515680944988,0.6891720792844838,0.29391144068932795,0.6014029088145807,,0.015531803757559358
maec,trading,combined,dv,3,garch,val,4,0.727156113174098,0.6096930502447582,-0.2091895241622408,0.39999999999999997,,0.6399922467541063
maec,trading,combined,dv,3,gbdt_tickerFE,test,102,0.7273161842297078,0.6908549027089528,0.3831617687520837,0.5199222588536859,0.01806723390173158,0.0022031889813130877
maec,trading,combined,dv,3,gbdt_tickerFE,val,4,0.4681566577047912,0.627504689799322,0.22150124862127574,-0.2,0.0790670513984518,0.7010890320823875
maec,trading,combined,dv,3,har,test,102,0.5460041930260687,0.5778543273061841,0.5369328113647807,0.7244297718054244,,1.1378056434455604e-05
maec,trading,combined,dv,3,har,val,4,0.3535584574158876,0.534686966760261,0.41206685175196345,0.39999999999999997,,0.419278235776703
maec,trading,combined,dv,3,persistence,test,102,1.1791036083452306,0.8717616743716825,0.0,,,
maec,trading,combined,dv,3,persistence,val,4,0.6013582640636019,0.5802078248436328,0.0,,,
maec,trading,combined,dv,7,ewma,test,102,0.41605332012607077,0.48966848977857796,0.31618778246565404,0.49434659289711025,,3.1365072934905003e-06
maec,trading,combined,dv,7,ewma,val,4,0.06364118279847213,0.21810221056347645,0.5632939229888161,0.7999999999999999,,0.3678914235019851
maec,trading,combined,dv,7,garch,test,102,0.482254626815882,0.5153182737626488,0.20738138640681758,0.49589239411897124,,0.15122492634292098
maec,trading,combined,dv,7,garch,val,4,0.11160065262891976,0.287240630397927,0.23419582951821782,0.7999999999999999,,0.8259563991550508
maec,trading,combined,dv,7,gbdt_tickerFE,test,102,0.43624955563313,0.4896916389311202,0.28299388178065704,0.4721742231935779,0.0067281772619264095,0.021700903964256973
maec,trading,combined,dv,7,gbdt_tickerFE,val,4,0.11050338289752563,0.2263989281305344,0.24172529925383915,0.5599999999999999,0.017466055767424736,0.8386569741593821
maec,trading,combined,dv,7,har,test,102,0.34051715234813557,0.4347742330933387,0.44033666409607763,0.5232552361991976,,3.161195618822795e-05
maec,trading,combined,dv,7,har,val,4,0.06594283856917009,0.21024283325251236,0.54749995094033,1.0,,0.5744556554210185
maec,trading,combined,dv,7,persistence,test,102,0.6084321242844328,0.592269301491944,0.0,,,
maec,trading,combined,dv,7,persistence,val,4,0.14573001418719048,0.29112100416458897,0.0,,,
maec,trading,combined,dv,15,ewma,test,102,0.3176068194565512,0.4157691234800295,0.1340699993811587,0.5599937182709357,,0.0054332577210680685
maec,trading,combined,dv,15,ewma,val,4,0.05018284489407044,0.21363582426285277,0.3998929680742923,1.0,,0.16244095394416683
maec,trading,combined,dv,15,garch,test,102,0.39312465208482056,0.4430784225737458,-0.0718234287461823,0.5263270648861972,,0.73317606980641
maec,trading,combined,dv,15,garch,val,4,0.08336978050411947,0.2288441082441156,0.003029986916176952,0.7999999999999999,,0.9975748951382422
maec,trading,combined,dv,15,gbdt_tickerFE,test,102,0.2837015847319989,0.39186496332303655,0.2265099538388428,0.5196496210260035,0.004075208702110361,0.07379260151097553
maec,trading,combined,dv,15,gbdt_tickerFE,val,4,0.05558865169642739,0.16592227940974585,0.3352481141969556,0.64,0.006694878591933228,0.6564093703263537
maec,trading,combined,dv,15,har,test,102,0.22066480339205335,0.33221565874173864,0.3983747777683434,0.6419453452478456,,0.00011883895616357355
maec,trading,combined,dv,15,har,val,4,0.07135958002442544,0.2315321620673053,0.14665288788792952,0.7999999999999999,,0.5432536472111557
maec,trading,combined,dv,15,persistence,test,102,0.3667811707985309,0.44219719455405465,0.0,,,
maec,trading,combined,dv,15,persistence,val,4,0.0836231575774686,0.27126830796087353,0.0,,,
maec,trading,combined,dv,30,ewma,test,102,0.2591536224359267,0.39353434294142914,-0.1807324084947668,-0.10948276117258807,,0.02229184905592073
maec,trading,combined,dv,30,ewma,val,4,0.06123013587805314,0.20255154995673186,0.19263999786053942,0.7999999999999999,,0.8148518671363969
maec,trading,combined,dv,30,garch,test,102,0.32479206265522303,0.40895555808860024,-0.4797883617995715,0.48841649397648484,,0.1680377876655813
maec,trading,combined,dv,30,garch,val,4,0.18258613110888117,0.3826612113493738,-1.4075193871248555,1.0,,0.32636223677997017
maec,trading,combined,dv,30,gbdt_tickerFE,test,102,0.17924099902758533,0.3203402354022268,0.18335829345710208,0.46654664947691804,0.0026925533876909413,0.11151524216791193
maec,trading,combined,dv,30,gbdt_tickerFE,val,4,0.020965058812657575,0.11155309178192044,0.7235617774627856,0.76,0.0024564739841561613,0.2832775264534863
maec,trading,combined,dv,30,har,test,102,0.15568378669305144,0.29163109516423763,0.29068754394463414,0.46541820055353683,,0.001175710790047571
maec,trading,combined,dv,30,har,val,4,0.018141468230906812,0.09775011370969233,0.7607926943214945,0.6000000000000001,,0.0536235076821385
maec,trading,combined,dv,30,persistence,test,102,0.21948548254579,0.3544411122387675,0.0,,,
maec,trading,combined,dv,30,persistence,val,4,0.0758399421767199,0.2583210571326139,0.0,,,
maec,trading,combined,har_resid,3,ewma,test,102,0.6507960201516537,0.6412600088479569,-0.19192494941258031,-0.034905948859031144,,0.09126392059598507
maec,trading,combined,har_resid,3,ewma,val,4,0.3475381274279483,0.3521492286437701,0.017027820609754496,0.7999999999999999,,0.9687984634633144
maec,trading,combined,har_resid,3,garch,test,102,0.8325515680944988,0.6891720792844838,-0.5248080119684153,0.12536535105853855,,0.024104919753124062
maec,trading,combined,har_resid,3,garch,val,4,0.727156113174098,0.6096930502447582,-1.0566785998807289,0.19999999999999998,,0.463419428067182
maec,trading,combined,har_resid,3,gbdt_tickerFE,test,102,0.7569178773480671,0.6901714745471761,-0.38628583262899674,-0.10795850471692303,0.012507004979281436,0.001290533628787704
maec,trading,combined,har_resid,3,gbdt_tickerFE,val,4,0.5508877657735303,0.6527612470543354,-0.5581235697199741,-0.48,0.06818205190440293,0.217386144972008
maec,trading,combined,har_resid,3,har,test,102,0.5460041930260687,0.5778543273061841,0.0,,,
maec,trading,combined,har_resid,3,har,val,4,0.3535584574158876,0.534686966760261,0.0,,,
maec,trading,combined,har_resid,3,persistence,test,102,0.5460041930260687,0.5778543273061841,0.0,,,
maec,trading,combined,har_resid,3,persistence,val,4,0.3535584574158876,0.534686966760261,0.0,,,
maec,trading,combined,har_resid,7,ewma,test,102,0.41605332012607077,0.48966848977857813,-0.2218277912200708,0.03781642631299846,,0.03795063982969715
maec,trading,combined,har_resid,7,ewma,val,4,0.06364118279847213,0.21810221056347645,0.03490380184777253,-0.39999999999999997,,0.9677682585818873
maec,trading,combined,har_resid,7,garch,test,102,0.482254626815882,0.5153182737626488,-0.41624180600111993,0.2940897250703184,,0.08603833689602819
maec,trading,combined,har_resid,7,garch,val,4,0.11160065262891976,0.287240630397927,-0.6923847236551297,0.39999999999999997,,0.6265719123945628
maec,trading,combined,har_resid,7,gbdt_tickerFE,test,102,0.42576999830688755,0.46888418892802813,-0.2503628535915625,0.05374232429440863,0.005146901549044407,0.051737240165094914
maec,trading,combined,har_resid,7,gbdt_tickerFE,val,4,0.10281392718217308,0.21175628309242028,-0.5591371165244489,0.36,0.01843573518789857,0.7760634984801819
maec,trading,combined,har_resid,7,har,test,102,0.34051715234813557,0.4347742330933387,0.0,,,
maec,trading,combined,har_resid,7,har,val,4,0.06594283856917009,0.21024283325251236,0.0,,,
maec,trading,combined,har_resid,7,persistence,test,102,0.34051715234813557,0.4347742330933387,0.0,,,
maec,trading,combined,har_resid,7,persistence,val,4,0.06594283856917009,0.21024283325251236,0.0,,,
maec,trading,combined,har_resid,15,ewma,test,102,0.3176068194565512,0.4157691234800295,-0.43931798172752434,-0.028910326309242944,,0.005198661454078157
maec,trading,combined,har_resid,15,ewma,val,4,0.05018284489407044,0.21363582426285277,0.29676092716782365,-0.7999999999999999,,0.5490268595639701
maec,trading,combined,har_resid,15,garch,test,102,0.39312465208482056,0.4430784225737458,-0.7815466990735227,0.3294731137908992,,0.03552246949714761
maec,trading,combined,har_resid,15,garch,val,4,0.08336978050411947,0.2288441082441156,-0.16830536944840624,0.19999999999999998,,0.887337717463831
maec,trading,combined,har_resid,15,gbdt_tickerFE,test,102,0.27557109557693293,0.37918883492407723,-0.24882215623362466,0.04677259880774907,0.004643055153738711,0.027418385237180404
maec,trading,combined,har_resid,15,gbdt_tickerFE,val,4,0.06039363512300926,0.18470112502549546,0.15367165694728988,0.72,0.016774161467591635,0.8278678146282745
maec,trading,combined,har_resid,15,har,test,102,0.22066480339205335,0.33221565874173864,0.0,,,
maec,trading,combined,har_resid,15,har,val,4,0.07135958002442544,0.2315321620673053,0.0,,,
maec,trading,combined,har_resid,15,persistence,test,102,0.22066480339205335,0.33221565874173864,0.0,,,
maec,trading,combined,har_resid,15,persistence,val,4,0.07135958002442544,0.2315321620673053,0.0,,,
maec,trading,combined,har_resid,30,ewma,test,102,0.2591536224359267,0.39353434294142914,-0.664615358739173,0.09873252891466694,,0.0008948976859133314
maec,trading,combined,har_resid,30,ewma,val,4,0.06123013587805314,0.20255154995673186,-2.3751477608487104,-0.39999999999999997,,0.401967778015016
maec,trading,combined,har_resid,30,garch,test,102,0.32479206265522303,0.40895555808860024,-1.0862292057141962,0.39769872765358305,,0.031275476710532886
maec,trading,combined,har_resid,30,garch,val,4,0.18258613110888117,0.3826612113493738,-9.064572987417705,1.0,,0.13079757826494062
maec,trading,combined,har_resid,30,gbdt_tickerFE,test,102,0.18208048687633546,0.31526186058083805,-0.16955330252422612,0.06123177524261072,0.0046255885424506225,0.07256644416880538
maec,trading,combined,har_resid,30,gbdt_tickerFE,val,4,0.02141448878094917,0.1181425104097128,-0.18041651912529655,0.39999999999999997,0.0034542403150919264,0.9427955544698233
maec,trading,combined,har_resid,30,har,test,102,0.15568378669305144,0.29163109516423763,0.0,,,
maec,trading,combined,har_resid,30,har,val,4,0.018141468230906812,0.09775011370969233,0.0,,,
maec,trading,combined,har_resid,30,persistence,test,102,0.15568378669305144,0.29163109516423763,0.0,,,
maec,trading,combined,har_resid,30,persistence,val,4,0.018141468230906812,0.09775011370969233,0.0,,,
maec,trading,combined,v,3,ewma,test,102,0.6507960201516537,0.6412600088479569,0.44805866461134036,0.3381529706378365,,1.5562435423601625e-05
maec,trading,combined,v,3,ewma,val,4,0.3475381274279483,0.3521492286437701,0.4220780719308592,0.7999999999999999,,0.1683007448313317
maec,trading,combined,v,3,garch,test,102,0.8325515680944988,0.6891720792844838,0.29391144068932795,0.2967414475384639,,0.015531803757559358
maec,trading,combined,v,3,garch,val,4,0.727156113174098,0.6096930502447582,-0.2091895241622408,0.7999999999999999,,0.6399922467541063
maec,trading,combined,v,3,gbdt_tickerFE,test,102,0.7207707904088442,0.6770374076667411,0.388712929629328,0.0641079499733869,0.020394345503861246,0.0027211400480194113
maec,trading,combined,v,3,gbdt_tickerFE,val,4,0.5978185941753461,0.6522821503035191,0.005886124960413653,-0.31999999999999995,0.08088203926937106,0.9674484514788021
maec,trading,combined,v,3,har,test,102,0.5460041930260687,0.5778543273061841,0.5369328113647807,0.4038472275663061,,1.1378056434455604e-05
maec,trading,combined,v,3,har,val,4,0.3535584574158876,0.534686966760261,0.41206685175196345,1.0,,0.419278235776703
maec,trading,combined,v,3,persistence,test,102,1.1791036083452306,0.8717616743716825,0.0,0.06883995338987653,,
maec,trading,combined,v,3,persistence,val,4,0.6013582640636019,0.5802078248436328,0.0,0.7999999999999999,,
maec,trading,combined,v,7,ewma,test,102,0.41605332012607077,0.48966848977857813,0.31618778246565404,0.522601744079912,,3.1365072934905003e-06
maec,trading,combined,v,7,ewma,val,4,0.06364118279847213,0.21810221056347645,0.5632939229888161,0.39999999999999997,,0.3678914235019851
maec,trading,combined,v,7,garch,test,102,0.482254626815882,0.5153182737626488,0.20738138640681758,0.5681577058360772,,0.15122492634292098
maec,trading,combined,v,7,garch,val,4,0.11160065262891976,0.287240630397927,0.23419582951821782,0.39999999999999997,,0.8259563991550508
maec,trading,combined,v,7,gbdt_tickerFE,test,102,0.43640573175086744,0.48596688893386036,0.28273719560071364,0.29190685880171163,0.0056537645379046856,0.026607618325376985
maec,trading,combined,v,7,gbdt_tickerFE,val,4,0.11295276657267964,0.22538517494023447,0.22491761767351806,-0.19999999999999998,0.007934507431590665,0.860915494975657
maec,trading,combined,v,7,har,test,102,0.34051715234813557,0.4347742330933387,0.44033666409607763,0.5761882817587628,,3.161195618822795e-05
maec,trading,combined,v,7,har,val,4,0.06594283856917009,0.21024283325251236,0.54749995094033,0.7999999999999999,,0.5744556554210185
maec,trading,combined,v,7,persistence,test,102,0.6084321242844328,0.592269301491944,0.0,0.4215659343341075,,
maec,trading,combined,v,7,persistence,val,4,0.14573001418719048,0.29112100416458897,0.0,0.0,,
maec,trading,combined,v,15,ewma,test,102,0.3176068194565512,0.4157691234800295,0.1340699993811587,0.5266179608117215,,0.0054332577210680685
maec,trading,combined,v,15,ewma,val,4,0.05018284489407044,0.21363582426285277,0.3998929680742923,0.39999999999999997,,0.16244095394416683
maec,trading,combined,v,15,garch,test,102,0.39312465208482056,0.4430784225737458,-0.0718234287461823,0.6337054729440393,,0.73317606980641
maec,trading,combined,v,15,garch,val,4,0.08336978050411947,0.2288441082441156,0.003029986916176952,0.7999999999999999,,0.9975748951382422
maec,trading,combined,v,15,gbdt_tickerFE,test,102,0.28610662177549184,0.392384909710059,0.21995280959325125,0.3786438182139279,0.0051265441390244484,0.09356340345677194
maec,trading,combined,v,15,gbdt_tickerFE,val,4,0.05064400336454268,0.17211870030786203,0.39437824603040134,-0.48,0.007553996109007224,0.5939261560799417
maec,trading,combined,v,15,har,test,102,0.22066480339205335,0.33221565874173864,0.3983747777683434,0.5917349881611,,0.00011883895616357355
maec,trading,combined,v,15,har,val,4,0.07135958002442544,0.2315321620673053,0.14665288788792952,0.7999999999999999,,0.5432536472111557
maec,trading,combined,v,15,persistence,test,102,0.3667811707985309,0.44219719455405465,0.0,0.4022918484869181,,
maec,trading,combined,v,15,persistence,val,4,0.0836231575774686,0.27126830796087353,0.0,0.39999999999999997,,
maec,trading,combined,v,30,ewma,test,102,0.2591536224359267,0.39353434294142914,-0.1807324084947668,0.603298364608858,,0.02229184905592073
maec,trading,combined,v,30,ewma,val,4,0.06123013587805314,0.20255154995673186,0.19263999786053942,0.39999999999999997,,0.8148518671363969
maec,trading,combined,v,30,garch,test,102,0.32479206265522303,0.40895555808860024,-0.4797883617995715,0.6696528785986966,,0.1680377876655813
maec,trading,combined,v,30,garch,val,4,0.18258613110888117,0.3826612113493738,-1.4075193871248555,0.7999999999999999,,0.32636223677997017
maec,trading,combined,v,30,gbdt_tickerFE,test,102,0.1910125362758966,0.32592857372458595,0.12972587498561883,0.4841763347991076,0.002498881117475073,0.312825723169883
maec,trading,combined,v,30,gbdt_tickerFE,val,4,0.027098300026075838,0.1287199760646136,0.6426909192133585,-0.12,0.007625420528194215,0.3434855399738072
maec,trading,combined,v,30,har,test,102,0.15568378669305144,0.29163109516423763,0.29068754394463414,0.6737593216177886,,0.001175710790047571
maec,trading,combined,v,30,har,val,4,0.018141468230906812,0.09775011370969233,0.7607926943214945,0.7999999999999999,,0.0536235076821385
maec,trading,combined,v,30,persistence,test,102,0.21948548254579,0.3544411122387675,0.0,0.6410838101515364,,
maec,trading,combined,v,30,persistence,val,4,0.0758399421767199,0.2583210571326139,0.0,0.7999999999999999,,
maec,trading,temporal,dv,3,ewma,test,506,0.7682070106872367,0.6894057917799151,0.44435234139999924,0.7017851235014854,,1.0204360639020513e-17
maec,trading,temporal,dv,3,ewma,val,73,0.9076571863655387,0.7646769774514495,0.5192121923226755,0.7438911514253982,,2.655306709853001e-06
maec,trading,temporal,dv,3,garch,test,506,0.8478721532374984,0.7214897143017871,0.3867301779541227,0.6575991970385171,,3.13895041099129e-11
maec,trading,temporal,dv,3,garch,val,73,0.973018415407173,0.7911701305821858,0.4845902199634249,0.7579291620387512,,6.520998115643474e-05
maec,trading,temporal,dv,3,gbdt_tickerFE,test,506,0.8195842553594999,0.7145052225805557,0.4071909443933205,0.6085003973095011,0.00813544603890449,7.021874258857396e-12
maec,trading,temporal,dv,3,gbdt_tickerFE,val,73,0.8665619738258009,0.7398519545274445,0.5409804077236133,0.7257929162038752,0.014060946084271364,1.0183037329314885e-05
maec,trading,temporal,dv,3,har,test,506,0.6818672837518043,0.6466291640996569,0.5068022623827804,0.7077992386252773,,8.172386843373955e-20
maec,trading,temporal,dv,3,har,val,73,0.7306358707441053,0.6894856425545126,0.6129807334946821,0.7784771072442306,,2.0999174217621598e-07
maec,trading,temporal,dv,3,persistence,test,506,1.3825434136135775,0.9368888448434312,0.0,,,
maec,trading,temporal,dv,3,persistence,val,73,1.887854001020556,1.1502416119825891,0.0,,,
maec,trading,temporal,dv,7,ewma,test,506,0.3991838806159375,0.49609633220230515,0.30118771299415215,0.6606425945936032,,9.238395713636609e-20
maec,trading,temporal,dv,7,ewma,val,73,0.4709791398649282,0.5597335651305185,0.43393987722172644,0.7664753794890783,,3.8709880200238086e-05
maec,trading,temporal,dv,7,garch,test,506,0.41066094760085137,0.5102054481159134,0.2810959311930642,0.6169910174214728,,3.029053290158945e-07
maec,trading,temporal,dv,7,garch,val,73,0.4609901087681806,0.5441116069579933,0.44594548785382904,0.7854806861656178,,0.0005689134394091691
maec,trading,temporal,dv,7,gbdt_tickerFE,test,506,0.3768781474215379,0.48055619487487194,0.3402361845979385,0.61219467661754,0.0032412139572673606,1.9296125645462703e-11
maec,trading,temporal,dv,7,gbdt_tickerFE,val,73,0.3867371378172838,0.4713567272513831,0.535188603515322,0.7758484511909169,0.008842510576555492,3.5966744535938004e-06
maec,trading,temporal,dv,7,har,test,506,0.3471878274825603,0.45818104980335767,0.3922121319895976,0.6758109413227448,,9.928824812634486e-19
maec,trading,temporal,dv,7,har,val,73,0.3290786281192007,0.46451085253683666,0.60448717815765,0.8017092434900656,,1.9989529268765304e-06
maec,trading,temporal,dv,7,persistence,test,506,0.5712319145478864,0.5930539959332646,0.0,,,
maec,trading,temporal,dv,7,persistence,val,73,0.8320302400976782,0.7406983392340077,0.0,,,
maec,trading,temporal,dv,15,ewma,test,507,0.28015053350514624,0.4079620758669402,0.11959397737357003,0.4965528775824054,,1.1116451264742957e-05
maec,trading,temporal,dv,15,ewma,val,73,0.383589384433853,0.5033469201992009,0.1463242017101034,0.6509626064420585,,0.0050611260439092295
maec,trading,temporal,dv,15,garch,test,507,0.30088040148702744,0.4209523752148178,0.05444792752975025,0.5431157771145121,,0.49931240658329806
maec,trading,temporal,dv,15,garch,val,73,0.3515200496457883,0.4907809501958694,0.21769430757534536,0.7388312970504753,,0.07508787348201237
maec,trading,temporal,dv,15,gbdt_tickerFE,test,507,0.25032287108098605,0.3825099819045573,0.21333091697720744,0.5300354079078554,0.001899059803249691,8.301225219459859e-05
maec,trading,temporal,dv,15,gbdt_tickerFE,val,73,0.23826700782891833,0.3827130738439831,0.4697382504088245,0.6803406145871901,0.0035344653864161114,9.713587383738059e-05
maec,trading,temporal,dv,15,har,test,507,0.22067933208425558,0.36003246408909956,0.30648922704054893,0.6104303884371924,,1.6386130344159657e-12
maec,trading,temporal,dv,15,har,val,73,0.23394516006556443,0.3871677237961213,0.4793564958274611,0.767154140441812,,3.1748687904565253e-06
maec,trading,temporal,dv,15,persistence,test,507,0.31820606209553215,0.4351597404839413,0.0,,,
maec,trading,temporal,dv,15,persistence,val,73,0.44933847861479526,0.5425505011857485,0.0,,,
maec,trading,temporal,dv,30,ewma,test,507,0.21612502874129597,0.3549934320312947,-0.14429722509552434,-0.08830228408963287,,4.586464166591357e-05
maec,trading,temporal,dv,30,ewma,val,73,0.3049269204355759,0.43905053198535016,-0.36609783779237315,-0.3430519560656547,,0.00011066039613493405
maec,trading,temporal,dv,30,garch,test,507,0.24729982724314373,0.37135551349342943,-0.3093555509467045,0.4312585729812438,,0.015544318753650699
maec,trading,temporal,dv,30,garch,val,73,0.2767739476757111,0.45657092524478177,-0.23997019002765407,0.6807046772800198,,0.05747127327768866
maec,trading,temporal,dv,30,gbdt_tickerFE,test,507,0.15373279267004286,0.30174562574434327,0.18604518373904308,0.46640387278093376,0.001402389686069072,0.0005753444315184256
maec,trading,temporal,dv,30,gbdt_tickerFE,val,73,0.16195868769288552,0.31013402202096785,0.2744116762374002,0.5115389361964706,0.002975033699713735,0.06237051923136134
maec,trading,temporal,dv,30,har,test,507,0.1498867335282223,0.2972179456440969,0.20640855779696687,0.4716882482956953,,2.5999152622523367e-05
maec,trading,temporal,dv,30,har,val,73,0.1563768338169086,0.3126332021336584,0.299418843528345,0.5561211896828336,,0.0067905695999185
maec,trading,temporal,dv,30,persistence,test,507,0.18887140858290044,0.33611537124870916,0.0,,,
maec,trading,temporal,dv,30,persistence,val,73,0.22321016255200332,0.38949332495154837,0.0,,,
maec,trading,temporal,har_resid,3,ewma,test,506,0.7682070106872367,0.6894057917799151,-0.12662248063929638,-0.04623821866513862,,0.0003434842788051802
maec,trading,temporal,har_resid,3,ewma,val,73,0.9076571863655387,0.7646769774514495,-0.242283910097582,-0.22399111440207337,,0.008560907639826079
maec,trading,temporal,har_resid,3,garch,test,506,0.8478721532374984,0.7214897143017871,-0.24345627579064044,0.13246236036494768,,0.0001275799801067532
maec,trading,temporal,har_resid,3,garch,val,73,0.973018415407173,0.7911701305821858,-0.3317419173742686,0.05692336171788228,,0.0456046362742392
maec,trading,temporal,har_resid,3,gbdt_tickerFE,test,506,0.8224045900041602,0.7138215851031307,-0.20610653950001026,-0.03055830534187094,0.00899173144662024,1.8136717693978523e-06
maec,trading,temporal,har_resid,3,gbdt_tickerFE,val,73,0.8464683847160062,0.7260963350769483,-0.15853658246197666,0.09295939775391833,0.011846435282735216,0.21968310166074814
maec,trading,temporal,har_resid,3,har,test,506,0.6818672837518043,0.6466291640996569,0.0,,,
maec,trading,temporal,har_resid,3,har,val,73,0.7306358707441053,0.6894856425545126,0.0,,,
maec,trading,temporal,har_resid,3,persistence,test,506,0.6818672837518043,0.6466291640996569,0.0,,,
maec,trading,temporal,har_resid,3,persistence,val,73,0.7306358707441053,0.6894856425545126,0.0,,,
maec,trading,temporal,har_resid,7,ewma,test,506,0.3991838806159375,0.49609633220230515,-0.1497634681215576,-0.030420185941836077,,7.519288652352944e-05
maec,trading,temporal,har_resid,7,ewma,val,73,0.4709791398649282,0.5597335651305185,-0.4312054920027426,-0.24990744168826365,,0.0008153922009866855
maec,trading,temporal,har_resid,7,garch,test,506,0.41066094760085137,0.5102054481159134,-0.182820695582939,0.2607553034433314,,0.01679351343489937
maec,trading,temporal,har_resid,7,garch,val,73,0.4609901087681806,0.5441116069579933,-0.4008509498258823,0.19637788473404916,,0.059389142188160514
maec,trading,temporal,har_resid,7,gbdt_tickerFE,test,506,0.3793784017729481,0.4780623918737281,-0.0927180383131517,0.099904796527611,0.0022449950600042803,0.03348461394923449
maec,trading,temporal,har_resid,7,gbdt_tickerFE,val,73,0.37568642663160184,0.4780280026223309,-0.14163119245628616,0.10633715907688512,0.009655278501029435,0.26414841591014193
maec,trading,temporal,har_resid,7,har,test,506,0.3471878274825603,0.45818104980335767,0.0,,,
maec,trading,temporal,har_resid,7,har,val,73,0.3290786281192007,0.46451085253683666,0.0,,,
maec,trading,temporal,har_resid,7,persistence,test,506,0.3471878274825603,0.45818104980335767,0.0,,,
maec,trading,temporal,har_resid,7,persistence,val,73,0.3290786281192007,0.46451085253683666,0.0,,,
maec,trading,temporal,har_resid,15,ewma,test,507,0.28015053350514624,0.4079620758669402,-0.26949148730513883,-0.013751394453861652,,8.305749557824726e-07
maec,trading,temporal,har_resid,15,ewma,val,73,0.383589384433853,0.5033469201992009,-0.6396551410866971,-0.2570961372331236,,0.0002421700945113284
maec,trading,temporal,har_resid,15,garch,test,507,0.30088040148702744,0.4209523752148178,-0.3634280956231597,0.30938227982342914,,0.001111101310769693
maec,trading,temporal,har_resid,15,garch,val,73,0.3515200496457883,0.4907809501958694,-0.5025745757991866,0.296587683573985,,0.018763112824961316
maec,trading,temporal,har_resid,15,gbdt_tickerFE,test,507,0.24515443349901006,0.37646051226749766,-0.11090799117250309,0.15116664883604028,0.0025902498584609796,0.010415022020272774
